2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;754;2018-05-14 09:50:29,431;3.Distance Join phase...;13.08;763;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;755;2018-05-14 09:50:39,367;4.Getting candidates...;9.94;191;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;757;2018-05-14 09:50:42,239;5.Checking internal timestamps;12.81;191;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;788;2018-05-14 09:53:52,818;1.Getting disks;188.28;450;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;789;2018-05-14 09:54:02,446;2.Joining timestams;9.63;298;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;808;2018-05-14 09:54:38,290;3.Distance Join phase...;7.27;2191;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;809;2018-05-14 09:54:45,789;4.Getting candidates...;7.5;196;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;829;2018-05-14 09:55:34,265;3.Distance Join phase...;13.71;878;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;830;2018-05-14 09:55:45,589;4.Getting candidates...;11.28;198;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;850;2018-05-14 09:56:34,916;3.Distance Join phase...;13.04;925;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;851;2018-05-14 09:56:45,961;4.Getting candidates...;11.05;198;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;853;2018-05-14 09:56:49,141;5.Checking internal timestamps;14.23;198;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;884;2018-05-14 10:00:11,218;1.Getting disks;197.48;449;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;885;2018-05-14 10:00:20,648;2.Joining timestams;9.43;304;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;904;2018-05-14 10:00:55,866;3.Distance Join phase...;7.34;1975;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;905;2018-05-14 10:01:03,654;4.Getting candidates...;7.79;201;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;925;2018-05-14 10:01:51,421;3.Distance Join phase...;12.49;887;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;926;2018-05-14 10:02:02,076;4.Getting candidates...;10.66;201;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;946;2018-05-14 10:02:50,452;3.Distance Join phase...;12.9;812;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;947;2018-05-14 10:03:01,592;4.Getting candidates...;11.14;201;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;949;2018-05-14 10:03:04,463;5.Checking internal timestamps;14.01;201;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;980;2018-05-14 10:06:52,410;1.Getting disks;222.43;456;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;981;2018-05-14 10:07:02,994;2.Joining timestams;10.58;295;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1000;2018-05-14 10:07:42,408;3.Distance Join phase...;8.26;1702;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1001;2018-05-14 10:07:50,184;4.Getting candidates...;7.78;195;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1021;2018-05-14 10:08:37,942;3.Distance Join phase...;11.84;702;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1022;2018-05-14 10:08:48,108;4.Getting candidates...;10.17;194;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1042;2018-05-14 10:09:37,588;3.Distance Join phase...;12.95;637;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1043;2018-05-14 10:09:48,794;4.Getting candidates...;11.21;194;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1045;2018-05-14 10:09:51,547;5.Checking internal timestamps;13.96;194;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1061;2018-05-14 10:11:53,126;1.Getting disks;114.41;457;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;1062;2018-05-14 10:12:02,363;2.Joining timestams;9.24;275;candidates
