2023-11-02 14:51:59,783|217|mr-hn|TIME|0|35341917710392497|1|T320_cell14|14.0|3|5|PSI|Total     |0.05803027099999999
2023-11-02 14:52:00,982|179|mr-hn|TIME|0|35341918940817590|1|T320_cell14|16.0|3|5|BFE|Total     |0.12867123600000002
2023-11-02 14:52:01,062|259|mr-hn|TIME|0|35341918940817590|1|T320_cell14|16.0|3|5|PSI|Total     |0.062341594
2023-11-02 14:52:02,266|155|mr-hn|TIME|0|35341920251959529|1|T320_cell14|18.0|3|5|BFE|Total     |0.12159299400000001
2023-11-02 14:52:02,344|233|mr-hn|TIME|0|35341920251959529|1|T320_cell14|18.0|3|5|PSI|Total     |0.06373714
2023-11-02 14:52:03,514|164|mr-hn|TIME|0|35341921492573600|1|T320_cell14|20.0|3|5|BFE|Total     |0.131651993
2023-11-02 14:52:03,595|245|mr-hn|TIME|0|35341921492573600|1|T320_cell14|20.0|3|5|PSI|Total     |0.065109537
2023-11-02 14:52:04,718|123|mr-hn|TIME|0|35341922739244074|1|T320_cell14|10.0|3|5|BFE|Total     |0.091682797
2023-11-02 14:52:04,790|195|mr-hn|TIME|0|35341922739244074|1|T320_cell14|10.0|3|5|PSI|Total     |0.057865016
2023-11-02 14:52:05,945|150|mr-hn|TIME|0|35341923931398709|1|T320_cell14|12.0|3|5|BFE|Total     |0.118860076
2023-11-02 14:52:06,016|221|mr-hn|TIME|0|35341923931398709|1|T320_cell14|12.0|3|5|PSI|Total     |0.05730089099999999
2023-11-02 14:52:07,154|145|mr-hn|TIME|0|35341925153130719|1|T320_cell14|14.0|3|5|BFE|Total     |0.115401607
2023-11-02 14:52:07,226|217|mr-hn|TIME|0|35341925153130719|1|T320_cell14|14.0|3|5|PSI|Total     |0.056553192999999995
2023-11-02 14:52:08,365|149|mr-hn|TIME|0|35341926360469563|1|T320_cell14|16.0|3|5|BFE|Total     |0.11706417499999999
2023-11-02 14:52:08,450|234|mr-hn|TIME|0|35341926360469563|1|T320_cell14|16.0|3|5|PSI|Total     |0.065810215
2023-11-02 14:52:09,606|156|mr-hn|TIME|0|35341927582523428|1|T320_cell14|18.0|3|5|BFE|Total     |0.12507968
2023-11-02 14:52:09,689|239|mr-hn|TIME|0|35341927582523428|1|T320_cell14|18.0|3|5|PSI|Total     |0.06781762399999999
2023-11-02 14:52:10,827|158|mr-hn|TIME|0|35341928809496444|1|T320_cell14|20.0|3|5|BFE|Total     |0.12372461800000001
2023-11-02 14:52:10,903|234|mr-hn|TIME|0|35341928809496444|1|T320_cell14|20.0|3|5|PSI|Total     |0.060997689
2023-11-02 14:52:12,060|126|mr-hn|TIME|0|35341930073912257|1|T320_cell14|10.0|3|5|BFE|Total     |0.094812285
