3;16;1662;SpatialJoin;30.0;4;5;J.Getting expansions...;0.219;1917;18548;5765;234;40.43
3;16;1663;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.146;237;18548;5765;234;40.43
3;16;1664;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.088;234;18548;5765;234;40.43
3;17;1676;SpatialJoin;30.0;4;5;B.Indexing points...;7.129;0;18546;5758;222;41.33
3;17;1677;SpatialJoin;30.0;4;5;C.Getting pairs...;13.119;5758;18546;5758;222;41.33
3;17;1678;SpatialJoin;30.0;4;5;D.Computing centers...;1.720;11516;18546;5758;222;41.33
3;17;1679;SpatialJoin;30.0;4;5;E.Indexing centers...;1.243;11516;18546;5758;222;41.33
3;17;1680;SpatialJoin;30.0;4;5;F.Getting disks...;7.700;11516;18546;5758;222;41.33
3;17;1681;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.262;1346;18546;5758;222;41.33
3;17;1682;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;6.427;681;18546;5758;222;41.33
3;17;1683;SpatialJoin;30.0;4;5;I.Indexing candidates...;6.844;681;18546;5758;222;41.33
3;17;1684;SpatialJoin;30.0;4;5;J.Getting expansions...;0.256;1951;18546;5758;222;41.33
3;17;1685;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.180;225;18546;5758;222;41.33
3;17;1686;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.878;222;18546;5758;222;41.33
3;18;1698;SpatialJoin;30.0;4;5;B.Indexing points...;6.889;0;18546;5788;231;42.47
3;18;1699;SpatialJoin;30.0;4;5;C.Getting pairs...;12.729;5788;18546;5788;231;42.47
3;18;1700;SpatialJoin;30.0;4;5;D.Computing centers...;2.394;11576;18546;5788;231;42.47
3;18;1701;SpatialJoin;30.0;4;5;E.Indexing centers...;1.144;11576;18546;5788;231;42.47
3;18;1702;SpatialJoin;30.0;4;5;F.Getting disks...;9.349;11576;18546;5788;231;42.47
3;18;1703;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.339;1361;18546;5788;231;42.47
3;18;1704;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;6.316;688;18546;5788;231;42.47
3;18;1705;SpatialJoin;30.0;4;5;I.Indexing candidates...;6.730;688;18546;5788;231;42.47
3;18;1706;SpatialJoin;30.0;4;5;J.Getting expansions...;0.253;1882;18546;5788;231;42.47
3;18;1707;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.280;233;18546;5788;231;42.47
3;18;1708;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.359;231;18546;5788;231;42.47
3;19;1720;SpatialJoin;30.0;4;5;B.Indexing points...;5.620;0;18546;5791;219;37.26
3;19;1721;SpatialJoin;30.0;4;5;C.Getting pairs...;7.302;5791;18546;5791;219;37.26
3;19;1722;SpatialJoin;30.0;4;5;D.Computing centers...;2.627;11582;18546;5791;219;37.26
3;19;1723;SpatialJoin;30.0;4;5;E.Indexing centers...;1.174;11582;18546;5791;219;37.26
3;19;1724;SpatialJoin;30.0;4;5;F.Getting disks...;8.927;11582;18546;5791;219;37.26
3;19;1725;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.366;1316;18546;5791;219;37.26
3;19;1726;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;7.638;670;18546;5791;219;37.26
