Dataset=sample87 Epsilon=6 Mu=4
2023-02-16 16:29:28,011|663|COLLECT|6|4|1676593767214|1676593768011|797|TIME|EnclosedByMBC
2023-02-16 16:29:28,013|665|COLLECT|6|4|1676593768012|1676593768012|0|TIME2|collect
2023-02-16 16:29:28,015|667|COLLECT|6|4|1676593768012|1676593768015|3|TIME2|duplicates
2023-02-16 16:29:28,016|668|COLLECT|6|4|1676593767214|1676593768016|802|INFO2|collect_set=48
2023-02-16 16:29:28,016|668|COLLECT|6|4|1676593768015|1676593768016|1|TIME2|pairs
2023-02-16 16:29:28,017|669|COLLECT|6|4|1676593767214|1676593768017|803|INFO2|npairs=242
2023-02-16 16:29:28,022|674|COLLECT|6|4|1676593768016|1676593768022|6|TIME2|centers
2023-02-16 16:29:28,023|675|COLLECT|6|4|1676593767214|1676593768022|808|INFO2|ncenters=484
2023-02-16 16:29:28,051|703|COLLECT|6|4|1676593768022|1676593768051|29|TIME2|disks
2023-02-16 16:29:28,052|704|COLLECT|6|4|1676593767214|1676593768051|837|INFO2|ndisks=385
2023-02-16 16:29:28,150|802|COLLECT|6|4|1676593768051|1676593768149|98|TIME2|maximals
2023-02-16 16:29:28,150|802|COLLECT|6|4|1676593767214|1676593768150|936|INFO2|nmaximals=32
2023-02-16 16:29:28,150|802|COLLECT|6|4|1676593767214|1676593768150|936|TIME|NotEnclosedByMBC
2023-02-16 16:29:28,264|916|COLLECT|6|4|1676593767214|1676593768263|1049|TIME|Prune
2023-02-16 16:29:28,264|916|COLLECT|6|4|1676593767214|1676593768264|1050|INFO|flocks=119
2023-02-16 16:29:28,265|917|COLLECT|6|4|1676593767214|1676593768264|1050|INFO|End
2023-02-16 16:29:28,977|0|HASH_3|6|4|1676593768874|1676593768974|100|COMMAND|scala.tools.nsc.MainGenericRunner -cp /home/acald013/Spark/2.4/jars/geospark-1.3.1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-fraction-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-core-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/scallop_2.11-4.0.1.jar:/home/acald013/Spark/2.4/jars/spark-core_2.11-2.4.0.jar:/home/acald013/Spark/2.4/jars/jgrapht-core-1.4.0.jar:/home/acald013/Spark/2.4/jars/commons-geometry-core-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-geometry-enclosing-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-geometry-euclidean-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-fraction-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-core-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-arrays-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/slf4j-api-1.7.25.jar:/home/acald013/Spark/2.4/jars/slf4j-log4j12-1.7.25.jar:/home/acald013/Spark/2.4/jars/log4j-1.2.17.jar:/home/acald013/Research/Scripts/Scala/PFlocks/target/scala-2.11/pflocks_2.11-0.1.jar -Dlog4j.configuration=file:/home/acald013/Spark/2.4/conf/log4j.properties edu.ucr.dblab.pflock.MF_CMBC_HASH --tolerance 0.001 --input /home/acald013/Research/Meetings/next/figures/datasets/sample87.tsv --epsilon 6 --mu 4 --tag HASH_3 --threshold 3
2023-02-16 16:29:28,982|5|HASH_3|6|4|1676593768874|1676593768982|108|INFO|Start
2023-02-16 16:29:29,009|32|HASH_3|6|4|1676593768874|1676593769009|135|INFO|points=477
2023-02-16 16:29:29,010|33|HASH_3|6|4|1676593768874|1676593769009|135|TIME|Read
2023-02-16 16:29:29,095|118|HASH_3|6|4|1676593768874|1676593769094|220|TIME|Graph
2023-02-16 16:29:29,416|439|HASH_3|6|4|1676593768874|1676593769415|541|TIME|Cliques
2023-02-16 16:29:29,424|447|HASH_3|6|4|1676593768874|1676593769423|549|TIME|MBC
2023-02-16 16:29:29,544|567|HASH_3|6|4|1676593768874|1676593769544|670|INFO|mode=1;min=4;max=14;avg=7.02;sd=2.41;ncliques=97;uniquePoints=251;replicatedPoints=681
2023-02-16 16:29:29,546|569|HASH_3|6|4|1676593768874|1676593769546|672|INFO|mode=2;min=4;max=11;avg=7.25;sd=1.52;ncliques=16;uniquePoints=48;replicatedPoints=116
2023-02-16 16:29:29,547|570|HASH_3|6|4|1676593768874|1676593769547|673|TIME|Stats
2023-02-16 16:29:29,549|572|HASH_3|6|4|1676593768874|1676593769549|675|TIME|EnclosedByMBC
