coreId	host	taskId	launchTime	finishTime	duration
3	mr-01	27547	1594407192044	1594407192087	43
7	mr-01	27548	1594407192045	1594407192077	32
4	mr-01	27557	1594407192048	1594407192330	282
6	mr-01	27558	1594407192048	1594407192345	297
0	mr-01	27604	1594407192064	1594407192351	287
2	mr-01	27607	1594407192066	1594407192331	265
1	mr-01	27630	1594407192077	1594407192112	35
7	mr-01	27629	1594407192077	1594407192339	262
5	mr-01	27647	1594407192086	1594407192147	61
3	mr-01	27648	1594407192087	1594407192111	24
3	mr-01	27671	1594407192111	1594407192136	25
1	mr-01	27672	1594407192111	1594407192136	25
1	mr-01	27683	1594407192135	1594407192166	31
3	mr-01	27684	1594407192136	1594407192160	24
5	mr-01	27690	1594407192147	1594407192186	39
3	mr-01	27697	1594407192160	1594407192352	192
1	mr-01	27700	1594407192166	1594407192331	165
5	mr-01	27706	1594407192186	1594407192352	166
4	mr-01	27725	1594407192330	1594407192608	278
1	mr-01	27728	1594407192331	1594407192366	35
2	mr-01	27729	1594407192331	1594407192603	272
7	mr-01	27747	1594407192338	1594407192599	261
6	mr-01	27764	1594407192345	1594407192373	28
0	mr-01	27782	1594407192351	1594407192590	239
3	mr-01	27786	1594407192352	1594407192603	251
5	mr-01	27785	1594407192352	1594407192586	234
1	mr-01	27796	1594407192366	1594407192602	236
6	mr-01	27808	1594407192373	1594407192399	26
6	mr-01	27825	1594407192398	1594407192606	208
5	mr-01	27841	1594407192585	1594407192619	34
0	mr-01	27855	1594407192590	1594407192675	85
7	mr-01	27875	1594407192599	1594407192643	44
1	mr-01	27882	1594407192602	1594407192653	51
2	mr-01	27883	1594407192602	1594407192658	56
3	mr-01	27885	1594407192603	1594407192634	31
6	mr-01	27891	1594407192606	1594407192652	46
4	mr-01	27899	1594407192608	1594407192647	39
5	mr-01	27927	1594407192618	1594407192653	35
3	mr-01	27941	1594407192634	1594407192680	46
7	mr-01	27967	1594407192643	1594407192691	48
4	mr-01	27977	1594407192647	1594407192673	26
6	mr-01	27991	1594407192651	1594407192694	43
1	mr-01	27997	1594407192653	1594407192686	33
5	mr-01	27995	1594407192653	1594407192705	52
2	mr-01	28012	1594407192658	1594407192704	46
4	mr-01	28036	1594407192672	1594407192703	31
0	mr-01	28041	1594407192674	1594407192706	32
3	mr-01	28050	1594407192680	1594407192719	39
1	mr-01	28064	1594407192686	1594407192723	37
7	mr-01	28076	1594407192690	1594407192723	33
6	mr-01	28085	1594407192693	1594407192742	49
4	mr-01	28112	1594407192703	1594407192905	202
2	mr-01	28111	1594407192703	1594407192742	39
5	mr-01	28116	1594407192705	1594407192756	51
0	mr-01	28119	1594407192706	1594407192756	50
3	mr-01	28149	1594407192719	1594407192750	31
1	mr-01	28160	1594407192723	1594407192753	30
7	mr-01	28161	1594407192723	1594407192890	167
2	mr-01	28205	1594407192742	1594407192908	166
6	mr-01	28203	1594407192742	1594407192906	164
3	mr-01	28218	1594407192750	1594407192909	159
1	mr-01	28225	1594407192753	1594407192779	26
0	mr-01	28230	1594407192755	1594407192938	183
5	mr-01	28231	1594407192756	1594407192812	56
1	mr-01	28251	1594407192779	1594407192930	151
5	mr-01	28270	1594407192812	1594407192885	73
5	mr-01	28296	1594407192884	1594407193096	212
7	mr-01	28309	1594407192890	1594407192943	53
4	mr-01	28346	1594407192905	1594407193368	463
6	mr-01	28351	1594407192906	1594407193369	463
2	mr-01	28356	1594407192908	1594407192936	28
3	mr-01	28358	1594407192909	1594407193368	459
1	mr-01	28385	1594407192930	1594407193367	437
2	mr-01	28393	1594407192935	1594407192979	44
0	mr-01	28394	1594407192938	1594407192980	42
7	mr-01	28397	1594407192943	1594407193002	59
2	mr-01	28413	1594407192979	1594407193381	402
0	mr-01	28412	1594407192979	1594407193379	400
7	mr-01	28423	1594407193002	1594407193095	93
7	mr-01	28426	1594407193095	1594407193403	308
5	mr-01	28427	1594407193096	1594407193389	293
0	mr-02	22052	1594407182762	1594407182821	59
1	mr-02	22064	1594407182764	1594407182816	52
2	mr-02	22076	1594407182766	1594407182818	52
3	mr-02	22088	1594407182767	1594407182820	53
4	mr-02	22100	1594407182769	1594407182819	50
5	mr-02	22112	1594407182771	1594407182821	50
6	mr-02	22124	1594407182772	1594407182824	52
7	mr-02	22136	1594407182774	1594407182823	49
1	mr-02	22182	1594407182816	1594407182849	33
2	mr-02	22185	1594407182817	1594407182851	34
4	mr-02	22188	1594407182819	1594407182852	33
3	mr-02	22190	1594407182819	1594407182852	33
0	mr-02	22192	1594407182820	1594407182853	33
5	mr-02	22195	1594407182821	1594407182854	33
7	mr-02	22198	1594407182822	1594407182855	33
6	mr-02	22201	1594407182823	1594407182855	32
1	mr-02	22277	1594407182849	1594407182877	28
2	mr-02	22281	1594407182850	1594407182879	29
3	mr-02	22285	1594407182852	1594407182880	28
4	mr-02	22286	1594407182852	1594407182881	29
0	mr-02	22289	1594407182853	1594407182881	28
5	mr-02	22292	1594407182854	1594407182882	28
6	mr-02	22294	1594407182854	1594407182883	29
7	mr-02	22297	1594407182855	1594407182884	29
1	mr-02	22372	1594407182877	1594407182904	27
2	mr-02	22378	1594407182879	1594407182906	27
3	mr-02	22382	1594407182880	1594407182907	27
0	mr-02	22384	1594407182881	1594407182907	26
4	mr-02	22385	1594407182881	1594407182908	27
5	mr-02	22388	1594407182882	1594407182908	26
6	mr-02	22391	1594407182883	1594407182910	27
7	mr-02	22394	1594407182883	1594407182911	28
1	mr-02	22466	1594407182904	1594407182931	27
2	mr-02	22474	1594407182906	1594407182933	27
0	mr-02	22479	1594407182907	1594407182935	28
3	mr-02	22477	1594407182907	1594407182934	27
4	mr-02	22481	1594407182908	1594407182936	28
5	mr-02	22483	1594407182908	1594407182936	28
6	mr-02	22487	1594407182909	1594407182937	28
7	mr-02	22490	1594407182910	1594407182937	27
1	mr-02	22559	1594407182931	1594407182959	28
2	mr-02	22567	1594407182933	1594407182962	29
3	mr-02	22570	1594407182934	1594407182963	29
0	mr-02	22573	1594407182935	1594407182963	28
4	mr-02	22576	1594407182936	1594407182965	29
5	mr-02	22578	1594407182936	1594407182965	29
6	mr-02	22579	1594407182936	1594407182966	30
7	mr-02	22581	1594407182937	1594407182966	29
1	mr-02	22651	1594407182958	1594407182985	27
2	mr-02	22662	1594407182961	1594407182987	26
0	mr-02	22665	1594407182962	1594407182989	27
3	mr-02	22668	1594407182963	1594407182991	28
4	mr-02	22675	1594407182965	1594407182993	28
5	mr-02	22676	1594407182965	1594407182994	29
6	mr-02	22673	1594407182965	1594407182992	27
7	mr-02	22677	1594407182966	1594407182994	28
1	mr-02	22745	1594407182985	1594407183014	29
2	mr-02	22751	1594407182987	1594407183016	29
0	mr-02	22756	1594407182988	1594407183017	29
3	mr-02	22763	1594407182990	1594407183020	30
6	mr-02	22767	1594407182992	1594407183022	30
4	mr-02	22770	1594407182992	1594407183022	30
5	mr-02	22773	1594407182993	1594407183023	30
7	mr-02	22775	1594407182994	1594407183024	30
1	mr-02	22840	1594407183014	1594407183043	29
2	mr-02	22844	1594407183015	1594407183044	29
0	mr-02	22850	1594407183017	1594407183046	29
3	mr-02	22859	1594407183020	1594407183047	27
4	mr-02	22864	1594407183021	1594407183050	29
6	mr-02	22866	1594407183022	1594407183050	28
5	mr-02	22869	1594407183023	1594407183051	28
7	mr-02	22871	1594407183024	1594407183052	28
1	mr-02	22929	1594407183043	1594407183066	23
2	mr-02	22931	1594407183043	1594407183067	24
0	mr-02	22939	1594407183046	1594407183068	22
3	mr-02	22944	1594407183047	1594407183070	23
4	mr-02	22954	1594407183050	1594407183072	22
6	mr-02	22953	1594407183050	1594407183072	22
5	mr-02	22955	1594407183050	1594407183073	23
7	mr-02	22958	1594407183051	1594407183073	22
1	mr-02	23000	1594407183066	1594407183081	15
2	mr-02	23002	1594407183067	1594407183082	15
0	mr-02	23006	1594407183068	1594407183083	15
3	mr-02	23014	1594407183070	1594407183084	14
4	mr-02	23019	1594407183072	1594407183085	13
6	mr-02	23020	1594407183072	1594407183085	13
