partitionId	taskId	grid_id	wkt	area	perimeter	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName	epsilon
1267	22049	1267	POLYGON ((1981809.1755 561727.2192, 1981809.1755 561747.0007, 1981824.8433 561747.0007, 1981824.8433 561727.2192, 1981809.1755 561727.2192))	309.9322249286175	70.89856738294475	12		41	22049	1594773026638	1594773028884	2246	3	4	mr-07	0	false	0	true	2231	1673	12	11	0	425	1010	0	0	0	0	0	0	0	0	116	10792	118	8	110	0	0	0	0627	Disks phase	10.0
2905	23687	2905	POLYGON ((1988922.3451 547524.0955, 1988922.3451 548790.1121, 1989925.0826 548790.1121, 1989925.0826 547524.0955, 1988922.3451 547524.0955))	1269482.3933013363	4537.508312499849	12		41	23687	1594773031591	1594773031736	145	12	11	mr-03	0	false	0	true	115	12	18	17	0	0	967	0	0	0	0	0	0	0	0	101	4492	50	4	46	0	0	0	0627	Disks phase	10.0
1	20783	1	POLYGON ((1964856.6436 572844.4274, 1964856.6436 574110.444, 1965859.3811 574110.444, 1965859.3811 572844.4274, 1964856.6436 572844.4274))	1269482.3933013363	4537.508312499849	12		41	20783	1594773024605	1594773024893	288	29	10	mr-09	0	false	0	true	167	74	92	27	0	0	967	0	0	0	0	0	0	0	0	0	9604	106	14	92	0	0	0	0627	Disks phase	10.0
1012	21794	1012	POLYGON ((1985914.1324 570312.3942, 1985914.1324 570945.4025, 1986415.5012 570945.4025, 1986415.5012 570312.3942, 1985914.1324 570312.3942))	317370.5983253633	2268.754156250041	12		41	21794	1594773026288	1594773026617	329	7	3	mr-05	0	false	0	true	309	22	13	12	0	114	1010	0	0	0	0	0	0	0	0	153	4492	50	4	46	0	0	0	0627	Disks phase	10.0
1612	22394	1612	POLYGON ((1991930.5577 561450.2781, 1991930.5577 562716.2947, 1992933.2953 562716.2947, 1992933.2953 561450.2781, 1991930.5577 561450.2781))	1269482.3933013363	4537.508312499849	12		41	22394	1594773029011	1594773029051	40	5	3	mr-05	0	false	0	true	20	16	15	15	0	0	967	0	0	0	0	0	0	0	0	0	4594	50	2	48	0	0	0	0627	Disks phase	10.0
1842	22624	1842	POLYGON ((1969494.3048 549264.8683, 1969494.3048 549423.1204, 1969619.647 549423.1204, 1969619.647 549264.8683, 1969494.3048 549264.8683))	19835.66239532791	567.1885390623938	12		41	22624	1594773029378	1594773029586	208	6	8	mr-11	0	false	0	true	189	19	13	12	0	0	967	0	0	0	0	0	0	0	0	157	3796	42	4	38	0	0	0	0627	Disks phase	10.0
2764	23546	2764	POLYGON ((1982905.9197 543726.0457, 1982905.9197 544359.054, 1983407.2885 544359.054, 1983407.2885 543726.0457, 1982905.9197 543726.0457))	317370.5983253633	2268.754156250041	12		41	23546	1594773031325	1594773031575	250	14	10	mr-09	0	false	0	true	224	9	12	12	0	0	967	0	0	0	0	0	0	0	0	212	1254	14	0	14	0	0	0	0627	Disks phase	10.0
1343	22125	1343	POLYGON ((1982012.8565 561845.9082, 1982012.8565 561865.6898, 1982028.5243 561865.6898, 1982028.5243 561845.9082, 1982012.8565 561845.9082))	309.9322249286175	70.89856738294475	12		41	22125	1594773026795	1594773027693	898	3	10	mr-09	0	false	0	true	881	459	14	13	0	332	1010	0	0	0	0	0	0	0	0	0	17120	188	10	178	0	0	0	0627	Disks phase	10.0
2763	23545	2763	POLYGON ((1983407.2885 544359.054, 1983407.2885 544992.0623, 1983908.6572 544992.0623, 1983908.6572 544359.054, 1983407.2885 544359.054))	317370.5983253633	2268.754156250041	12		41	23545	1594773031323	1594773031586	263	20	3	mr-05	0	false	0	true	231	19	12	12	0	0	967	0	0	0	0	0	0	0	0	206	3146	34	0	34	0	0	0	0627	Disks phase	10.0
2864	23646	2864	POLYGON ((1993936.0329 551322.1453, 1993936.0329 552588.1619, 1994938.7704 552588.1619, 1994938.7704 551322.1453, 1993936.0329 551322.1453))	1269482.3933013363	4537.508312499849	12		41	23646	1594773031574	1594773031752	178	17	2	mr-12	0	false	0	true	144	21	17	15	0	0	967	0	0	0	0	0	0	0	0	120	6748	74	8	66	0	0	0	0627	Disks phase	10.0
1747	22529	1747	POLYGON ((1964229.9326 550214.3808, 1964229.9326 550372.6329, 1964355.2748 550372.6329, 1964355.2748 550214.3808, 1964229.9326 550214.3808))	19835.66239532791	567.1885390623938	12		41	22529	1594773029150	1594773029190	40	5	3	mr-05	0	false	0	true	20	17	15	13	0	0	967	0	0	0	0	0	0	0	0	0	3602	40	4	36	0	0	0	0627	Disks phase	10.0
3374	24156	3374	POLYGON ((1992181.2421 539611.4918, 1992181.2421 539769.7439, 1992306.5843 539769.7439, 1992306.5843 539611.4918, 1992181.2421 539611.4918))	19835.66239532791	567.1885390623938	12		41	24156	1594773032301	1594773032639	338	15	5	mr-08	0	false	0	true	306	26	17	18	0	0	967	0	0	0	0	0	0	0	0	277	6672	74	10	64	0	0	0	0627	Disks phase	10.0
3066	23848	3066	POLYGON ((1986415.5012 541194.0126, 1986415.5012 541827.0209, 1986916.8699 541827.0209, 1986916.8699 541194.0126, 1986415.5012 541194.0126))	317370.5983253633	2268.754156250041	12		41	23848	1594773031785	1594773031826	41	15	2	mr-12	0	false	0	true	15	11	11	11	0	0	967	0	0	0	0	0	0	0	0	2	2778	30	0	30	0	0	0	0627	Disks phase	10.0
3181	23963	3181	POLYGON ((1982404.5509 533756.1651, 1982404.5509 533835.2911, 1982467.222 533835.2911, 1982467.222 533756.1651, 1982404.5509 533756.1651))	4958.915598835625	283.59426953131333	12		41	23963	1594773031878	1594773032149	271	21	12	mr-10	0	false	0	true	238	28	12	12	0	0	967	0	0	0	0	0	0	0	0	209	5592	62	12	50	0	0	0	0627	Disks phase	10.0
670	21452	670	POLYGON ((1975322.7169 559155.623, 1975322.7169 559234.749, 1975385.388 559234.749, 1975385.388 559155.623, 1975322.7169 559155.623))	4958.915598835625	283.59426953131333	12		41	21452	1594773025685	1594773025730	45	11	12	mr-10	0	false	0	true	20	15	14	13	0	0	967	0	0	0	0	0	0	0	0	1	1440	16	4	12	0	0	0	0627	Disks phase	10.0
1427	22209	1427	POLYGON ((1982028.5243 561687.6562, 1982028.5243 561766.7822, 1982091.1954 561766.7822, 1982091.1954 561687.6562, 1982028.5243 561687.6562))	4958.915598835625	283.59426953131333	12		41	22209	1594773027517	1594773028684	1167	5	6	mr-04	0	false	0	true	1150	664	12	12	0	471	1010	0	0	0	0	0	0	0	0	1	18272	196	16	180	0	0	0	0627	Disks phase	10.0
527	21309	527	POLYGON ((1965358.0123 557968.7324, 1965358.0123 558285.2366, 1965608.6967 558285.2366, 1965608.6967 557968.7324, 1965358.0123 557968.7324))	79342.64958134083	1134.3770781250205	12		41	21309	1594773025457	1594773025726	269	12	2	mr-12	0	false	0	true	240	34	17	14	0	0	967	0	0	0	0	0	0	0	0	200	8622	94	8	86	0	0	0	0627	Disks phase	10.0
904	21686	904	POLYGON ((1973881.2816 553854.1785, 1973881.2816 555120.1951, 1974884.0192 555120.1951, 1974884.0192 553854.1785, 1973881.2816 553854.1785))	1269482.3933013363	4537.508312499849	12		41	21686	1594773026165	1594773026575	410	5	7	mr-02	0	false	0	true	389	24	16	16	0	121	1010	0	0	0	0	0	0	0	0	222	7580	84	8	76	0	0	0	0627	Disks phase	10.0
642	21424	642	POLYGON ((1973379.9128 560184.2615, 1973379.9128 560817.2698, 1973881.2816 560817.2698, 1973881.2816 560184.2615, 1973379.9128 560184.2615))	317370.5983253633	2268.754156250041	12		41	21424	1594773025640	1594773025676	36	5	11	mr-03	0	false	0	true	17	15	14	12	0	0	967	0	0	0	0	0	0	0	0	0	2156	24	2	22	0	0	0	0627	Disks phase	10.0
1070	21852	1070	POLYGON ((1986916.8699 567147.3527, 1986916.8699 567780.361, 1987418.2387 567780.361, 1987418.2387 567147.3527, 1986916.8699 567147.3527))	317370.5983253633	2268.754156250041	12		41	21852	1594773026431	1594773026578	147	6	11	mr-03	0	false	0	true	126	16	15	14	0	27	1010	0	0	0	0	0	0	0	0	108	1626	18	0	18	0	0	0	0627	Disks phase	10.0
56	20838	56	POLYGON ((1967739.5141 571103.6546, 1967739.5141 571182.7806, 1967802.1852 571182.7806, 1967802.1852 571103.6546, 1967739.5141 571103.6546))	4958.915598835625	283.59426953131333	12		41	20838	1594773024615	1594773024887	272	25	1	mr-01	0	false	0	true	159	49	88	60	0	0	967	0	0	0	0	0	0	0	0	0	1432	16	2	14	0	0	0	0627	Disks phase	10.0
597	21379	597	POLYGON ((1972878.5441 563032.7988, 1972878.5441 563349.303, 1973129.2285 563349.303, 1973129.2285 563032.7988, 1972878.5441 563032.7988))	79342.64958134083	1134.3770781250205	12		41	21379	1594773025492	1594773025970	478	10	6	mr-04	0	false	0	true	451	50	17	14	0	221	1010	0	0	0	0	0	0	0	0	162	7034	78	6	72	0	0	0	0627	Disks phase	10.0
2993	23775	2993	POLYGON ((1993685.3485 545941.5748, 1993685.3485 546099.8269, 1993810.6907 546099.8269, 1993810.6907 545941.5748, 1993685.3485 545941.5748))	19835.66239532791	567.1885390623938	12		41	23775	1594773031748	1594773031814	66	23	4	mr-07	0	false	0	true	30	21	13	13	0	0	967	0	0	0	0	0	0	0	0	5	5124	56	2	54	0	0	0	0627	Disks phase	10.0
1448	22230	1448	POLYGON ((1983407.2885 562083.2864, 1983407.2885 562716.2947, 1983908.6572 562716.2947, 1983908.6572 562083.2864, 1983407.2885 562083.2864))	317370.5983253633	2268.754156250041	12		41	22230	1594773027714	1594773028037	323	4	11	mr-03	0	false	0	true	306	16	13	12	0	0	967	0	0	0	0	0	0	0	0	288	1980	22	6	16	0	0	0	0627	Disks phase	10.0
3047	23829	3047	POLYGON ((1983908.6572 541827.0209, 1983908.6572 542460.0292, 1984410.026 542460.0292, 1984410.026 541827.0209, 1983908.6572 541827.0209))	317370.5983253633	2268.754156250041	12		41	23829	1594773031775	1594773031819	44	20	12	mr-10	0	false	0	true	12	10	12	12	0	0	967	0	0	0	0	0	0	0	0	0	2170	24	0	24	0	0	0	0627	Disks phase	10.0
2674	23456	2674	POLYGON ((1982905.9197 550689.137, 1982905.9197 551322.1453, 1983407.2885 551322.1453, 1983407.2885 550689.137, 1982905.9197 550689.137))	317370.5983253633	2268.754156250041	12		41	23456	1594773031143	1594773031289	146	4	4	mr-07	0	false	0	true	130	19	12	12	0	0	967	0	0	0	0	0	0	0	0	110	4112	44	4	40	0	0	0	0627	Disks phase	10.0
2635	23417	2635	POLYGON ((1974884.0192 533597.913, 1974884.0192 534863.9296, 1975886.7567 534863.9296, 1975886.7567 533597.913, 1974884.0192 533597.913))	1269482.3933013363	4537.508312499849	12		41	23417	1594773031082	1594773031313	231	6	7	mr-02	0	false	0	true	209	28	16	15	0	0	967	0	0	0	0	0	0	0	0	179	10416	114	8	106	0	0	0	0627	Disks phase	10.0
1333	22115	1333	POLYGON ((1982012.8565 561905.2528, 1982012.8565 561925.0343, 1982028.5243 561925.0343, 1982028.5243 561905.2528, 1982012.8565 561905.2528))	309.9322249286175	70.89856738294475	12		41	22115	1594773026792	1594773029674	2882	4	2	mr-12	0	false	0	true	2863	1938	15	15	0	886	1010	0	0	0	0	0	0	0	0	0	29628	324	26	298	0	0	0	0627	Disks phase	10.0
3381	24163	3381	POLYGON ((1992933.2953 538661.9794, 1992933.2953 539927.996, 1993936.0329 539927.996, 1993936.0329 538661.9794, 1992933.2953 538661.9794))	1269482.3933013363	4537.508312499849	12		41	24163	1594773032305	1594773032619	314	13	1	mr-01	0	false	0	true	287	19	14	12	0	0	967	0	0	0	0	0	0	0	0	266	7216	80	2	78	0	0	0	0627	Disks phase	10.0
311	21093	311	POLYGON ((1978894.9694 570945.4025, 1978894.9694 571261.9067, 1979145.6538 571261.9067, 1979145.6538 570945.4025, 1978894.9694 570945.4025))	79342.64958134083	1134.3770781250205	12		41	21093	1594773025103	1594773025296	193	4	8	mr-11	0	false	0	true	172	22	17	14	0	0	967	0	0	0	0	0	0	0	0	148	2164	24	0	24	0	0	0	0627	Disks phase	10.0
2256	23038	2256	POLYGON ((1969744.9892 542539.1552, 1969744.9892 542618.2812, 1969807.6603 542618.2812, 1969807.6603 542539.1552, 1969744.9892 542539.1552))	4958.915598835625	283.59426953131333	12		41	23038	1594773030083	1594773030530	447	10	6	mr-04	0	false	0	true	422	24	15	15	0	0	967	0	0	0	0	0	0	0	0	396	3608	40	2	38	0	0	0	0627	Disks phase	10.0
1185	21967	1185	POLYGON ((1994938.7704 569046.3776, 1994938.7704 570312.3942, 1995941.508 570312.3942, 1995941.508 569046.3776, 1994938.7704 569046.3776))	1269482.3933013363	4537.508312499849	12		41	21967	1594773026578	1594773026803	225	3	1	mr-01	0	false	0	true	208	32	13	13	1	0	1010	0	0	0	0	0	0	0	0	172	12224	134	6	128	0	0	0	0627	Disks phase	10.0
392	21174	392	POLYGON ((1978894.9694 565248.3278, 1978894.9694 566514.3444, 1979897.707 566514.3444, 1979897.707 565248.3278, 1978894.9694 565248.3278))	1269482.3933013363	4537.508312499849	12		41	21174	1594773025189	1594773025232	43	4	8	mr-11	0	false	0	true	25	23	14	15	0	0	967	0	0	0	0	0	0	0	0	0	4154	46	4	42	0	0	0	0627	Disks phase	10.0
896	21678	896	POLYGON ((1973379.9128 555120.1951, 1973379.9128 555753.2034, 1973881.2816 555753.2034, 1973881.2816 555120.1951, 1973379.9128 555120.1951))	317370.5983253633	2268.754156250041	12		41	21678	1594773026036	1594773026243	207	5	1	mr-01	0	false	0	true	190	21	12	12	0	0	967	0	0	0	0	0	0	0	0	165	2882	32	2	30	0	0	0	0627	Disks phase	10.0
2321	23103	2321	POLYGON ((1966862.1187 538028.9711, 1966862.1187 538661.9794, 1967363.4875 538661.9794, 1967363.4875 538028.9711, 1966862.1187 538028.9711))	317370.5983253633	2268.754156250041	12		41	23103	1594773030172	1594773030525	353	8	11	mr-03	0	false	0	true	333	23	12	12	0	0	967	0	0	0	0	0	0	0	0	308	4948	54	4	50	0	0	0	0627	Disks phase	10.0
2082	22864	2082	POLYGON ((1973379.9128 546891.0872, 1973379.9128 547524.0955, 1973881.2816 547524.0955, 1973881.2816 546891.0872, 1973379.9128 546891.0872))	317370.5983253633	2268.754156250041	12		41	22864	1594773029820	1594773029858	38	4	9	mr-06	0	false	0	true	21	12	13	12	0	0	967	0	0	0	0	0	0	0	0	8	1442	16	4	12	0	0	0	0627	Disks phase	10.0
2496	23278	2496	POLYGON ((1972377.1753 543093.0375, 1972377.1753 543726.0458, 1972878.5441 543726.0458, 1972878.5441 543093.0375, 1972377.1753 543093.0375))	317370.5983253633	2268.754156250041	12		41	23278	1594773030794	1594773031132	338	4	6	mr-04	0	false	0	true	320	76	14	14	0	0	967	0	0	0	0	0	0	0	0	241	6686	74	8	66	0	0	0	0627	Disks phase	10.0
1688	22470	1688	POLYGON ((1993936.0329 553854.1785, 1993936.0329 554487.1868, 1994437.4017 554487.1868, 1994437.4017 553854.1785, 1993936.0329 553854.1785))	317370.5983253633	2268.754156250041	12		41	22470	1594773029078	1594773029113	35	3	10	mr-09	0	false	0	true	19	17	13	12	0	0	967	0	0	0	0	0	0	0	0	0	2168	24	2	22	0	0	0	0627	Disks phase	10.0
3149	23931	3149	POLYGON ((1979897.707 533597.913, 1979897.707 534863.9296, 1980900.4446 534863.9296, 1980900.4446 533597.913, 1979897.707 533597.913))	1269482.3933013363	4537.508312499849	12		41	23931	1594773031843	1594773032131	288	12	1	mr-01	0	false	0	true	264	18	12	11	0	0	967	0	0	0	0	0	0	0	0	243	7364	80	8	72	0	0	0	0627	Disks phase	10.0
370	21152	370	POLYGON ((1976889.4943 567780.361, 1976889.4943 568413.3693, 1977390.8631 568413.3693, 1977390.8631 567780.361, 1976889.4943 567780.361))	317370.5983253633	2268.754156250041	12		41	21152	1594773025142	1594773025490	348	6	9	mr-06	0	false	0	true	328	41	14	13	0	132	1010	0	0	0	0	0	0	0	0	124	10710	118	10	108	0	0	0	0627	Disks phase	10.0
2391	23173	2391	POLYGON ((1964605.9592 535180.4337, 1964605.9592 535496.9379, 1964856.6436 535496.9379, 1964856.6436 535180.4337, 1964605.9592 535180.4337))	79342.64958134083	1134.3770781250205	12		41	23173	1594773030534	1594773030825	291	3	10	mr-09	0	false	0	true	270	18	17	15	1	42	1053	0	0	0	0	0	0	0	0	249	3072	34	0	34	0	0	0	0627	Disks phase	10.0
451	21233	451	POLYGON ((1966611.4343 563507.555, 1966611.4343 563665.8071, 1966736.7765 563665.8071, 1966736.7765 563507.555, 1966611.4343 563507.555))	19835.66239532791	567.1885390623938	12		41	21233	1594773025312	1594773025492	180	5	5	mr-08	0	false	0	true	162	31	13	12	0	0	967	0	0	0	0	0	0	0	0	126	2888	32	2	30	0	0	0	0627	Disks phase	10.0
2573	23355	2573	POLYGON ((1979772.3648 541827.0209, 1979772.3648 541985.2729, 1979897.707 541985.2729, 1979897.707 541827.0209, 1979772.3648 541827.0209))	19835.66239532791	567.1885390623938	12		41	23355	1594773030837	1594773031153	316	3	2	mr-12	0	false	0	true	301	21	12	12	0	68	1010	0	0	0	0	0	0	0	0	203	4156	46	6	40	0	0	0	0627	Disks phase	10.0
538	21320	538	POLYGON ((1966862.1187 557652.2283, 1966862.1187 557968.7324, 1967112.8031 557968.7324, 1967112.8031 557652.2283, 1966862.1187 557652.2283))	79342.64958134083	1134.3770781250205	12		41	21320	1594773025464	1594773025733	269	10	9	mr-06	0	false	0	true	245	43	14	12	0	0	967	0	0	0	0	0	0	0	0	197	13696	150	12	138	0	0	0	0627	Disks phase	10.0
2257	23039	2257	POLYGON ((1969807.6603 542539.1552, 1969807.6603 542618.2812, 1969870.3314 542618.2812, 1969870.3314 542539.1552, 1969807.6603 542539.1552))	4958.915598835625	283.59426953131333	12		41	23039	1594773030084	1594773030530	446	9	9	mr-06	0	false	0	true	420	24	17	15	0	0	967	0	0	0	0	0	0	0	0	394	2888	32	2	30	0	0	0	0627	Disks phase	10.0
2744	23526	2744	POLYGON ((1982905.9197 546258.0789, 1982905.9197 546891.0872, 1983407.2885 546891.0872, 1983407.2885 546258.0789, 1982905.9197 546258.0789))	317370.5983253633	2268.754156250041	12		41	23526	1594773031308	1594773031589	281	16	5	mr-08	0	false	0	true	251	24	14	15	0	0	967	0	0	0	0	0	0	0	0	223	6138	68	6	62	0	0	0	0627	Disks phase	10.0
983	21765	983	POLYGON ((1986791.5277 571578.4108, 1986791.5277 571736.6629, 1986916.8699 571736.6629, 1986916.8699 571578.4108, 1986791.5277 571578.4108))	19835.66239532791	567.1885390623938	12		41	21765	1594773026251	1594773026294	43	3	9	mr-06	0	false	0	true	26	23	14	13	0	0	967	0	0	0	0	0	0	0	0	0	1624	18	2	16	0	0	0	0627	Disks phase	10.0
1119	21901	1119	POLYGON ((1989173.0295 571261.9067, 1989173.0295 571578.4108, 1989423.7138 571578.4108, 1989423.7138 571261.9067, 1989173.0295 571261.9067))	79342.64958134083	1134.3770781250205	12		41	21901	1594773026480	1594773026801	321	2	9	mr-06	0	false	0	true	303	42	16	15	0	185	1010	0	0	0	0	0	0	0	0	254	15984	174	20	154	0	0	0	0627	Disks phase	10.0
2378	23160	2378	POLYGON ((1964355.2748 535417.8119, 1964355.2748 535496.9379, 1964417.9459 535496.9379, 1964417.9459 535417.8119, 1964355.2748 535417.8119))	4958.915598835625	283.59426953131333	12		41	23160	1594773030529	1594773030798	269	8	9	mr-06	0	false	0	true	245	22	15	14	1	0	1010	0	0	0	0	0	0	0	0	220	1620	18	0	18	0	0	0	0627	Disks phase	10.0
2491	23273	2491	POLYGON ((1969870.3314 534863.9296, 1969870.3314 536129.9462, 1970873.0689 536129.9462, 1970873.0689 534863.9296, 1969870.3314 534863.9296))	1269482.3933013363	4537.508312499849	12		41	23273	1594773030792	1594773031085	293	9	12	mr-10	0	false	0	true	269	25	15	14	0	0	967	0	0	0	0	0	0	0	0	242	7822	86	10	76	0	0	0	0627	Disks phase	10.0
90	20872	90	POLYGON ((1969870.3314 573002.6795, 1969870.3314 573160.9316, 1969995.6736 573160.9316, 1969995.6736 573002.6795, 1969870.3314 573002.6795))	19835.66239532791	567.1885390623938	12		41	20872	1594773024620	1594773025092	472	14	12	mr-10	0	false	0	true	345	60	113	35	0	166	1010	0	0	0	0	0	0	0	0	0	2882	32	2	30	0	0	0	0627	Disks phase	10.0
2262	23044	2262	POLYGON ((1969368.9626 542143.525, 1969368.9626 542460.0292, 1969619.647 542460.0292, 1969619.647 542143.525, 1969368.9626 542143.525))	79342.64958134083	1134.3770781250205	12		41	23044	1594773030086	1594773030515	429	4	2	mr-12	0	false	0	true	412	17	13	13	0	0	967	0	0	0	0	0	0	0	0	392	3606	40	4	36	0	0	0	0627	Disks phase	10.0
2357	23139	2357	POLYGON ((1967739.5141 536446.4503, 1967739.5141 536604.7024, 1967864.8562 536604.7024, 1967864.8562 536446.4503, 1967739.5141 536446.4503))	19835.66239532791	567.1885390623938	12		41	23139	1594773030520	1594773030576	56	3	5	mr-08	0	false	0	true	34	32	19	18	0	0	967	0	0	0	0	0	0	0	0	0	4692	52	10	42	0	0	0	0627	Disks phase	10.0
1947	22729	1947	POLYGON ((1970371.7002 546891.0872, 1970371.7002 547524.0955, 1970873.0689 547524.0955, 1970873.0689 546891.0872, 1970371.7002 546891.0872))	317370.5983253633	2268.754156250041	12		41	22729	1594773029586	1594773029625	39	3	7	mr-02	0	false	0	true	18	11	17	16	1	0	1010	0	0	0	0	0	0	0	0	0	3070	34	2	32	0	0	0	0627	Disks phase	10.0
2946	23728	2946	POLYGON ((1989925.0826 545625.0706, 1989925.0826 546258.0789, 1990426.4514 546258.0789, 1990426.4514 545625.0706, 1989925.0826 545625.0706))	317370.5983253633	2268.754156250041	12		41	23728	1594773031724	1594773031775	51	12	12	mr-10	0	false	0	true	26	24	13	12	0	0	967	0	0	0	0	0	0	0	0	0	10612	116	12	104	0	0	0	0627	Disks phase	10.0
767	21549	767	POLYGON ((1976388.1255 560500.7656, 1976388.1255 560659.0177, 1976513.4677 560659.0177, 1976513.4677 560500.7656, 1976388.1255 560500.7656))	19835.66239532791	567.1885390623938	12		41	21549	1594773025733	1594773025772	39	4	10	mr-09	0	false	0	true	23	20	12	12	0	0	967	0	0	0	0	0	0	0	0	0	3978	44	6	38	0	0	0	0627	Disks phase	10.0
3072	23854	3072	POLYGON ((1985914.1324 540561.0043, 1985914.1324 541194.0126, 1986415.5012 541194.0126, 1986415.5012 540561.0043, 1985914.1324 540561.0043))	317370.5983253633	2268.754156250041	12		41	23854	1594773031789	1594773032137	348	22	6	mr-04	0	false	0	true	312	30	14	12	0	0	967	0	0	0	0	0	0	0	0	280	8290	92	4	88	0	0	0	0627	Disks phase	10.0
2974	23756	2974	POLYGON ((1993434.6641 546258.0789, 1993434.6641 546891.0872, 1993936.0329 546891.0872, 1993936.0329 546258.0789, 1993434.6641 546258.0789))	317370.5983253633	2268.754156250041	12		41	23756	1594773031738	1594773031804	66	19	3	mr-05	0	false	0	true	32	26	15	14	0	0	967	0	0	0	0	0	0	0	0	0	10326	112	2	110	0	0	0	0627	Disks phase	10.0
49	20831	49	POLYGON ((1967426.1586 571103.6546, 1967426.1586 571182.7806, 1967488.8297 571182.7806, 1967488.8297 571103.6546, 1967426.1586 571103.6546))	4958.915598835625	283.59426953131333	12		41	20831	1594773024614	1594773024887	273	22	10	mr-09	0	false	0	true	159	31	92	18	0	0	967	0	0	0	0	0	0	0	0	0	1788	20	0	20	0	0	0	0627	Disks phase	10.0
2188	22970	2188	POLYGON ((1964355.2748 540561.0043, 1964355.2748 541194.0126, 1964856.6436 541194.0126, 1964856.6436 540561.0043, 1964355.2748 540561.0043))	317370.5983253633	2268.754156250041	12		41	22970	1594773029918	1594773030091	173	13	10	mr-09	0	false	0	true	147	20	13	12	0	0	967	0	0	0	0	0	0	0	0	125	1990	22	4	18	0	0	0	0627	Disks phase	10.0
1351	22133	1351	POLYGON ((1981934.5177 561806.3452, 1981934.5177 561845.9082, 1981965.8532 561845.9082, 1981965.8532 561806.3452, 1981934.5177 561806.3452))	1239.7288997089063	141.79713476565666	12		41	22133	1594773026798	1594773028260	1462	6	7	mr-02	0	false	0	true	1438	863	18	12	0	484	1010	0	0	0	0	0	0	0	0	0	19752	216	10	206	0	0	0	0627	Disks phase	10.0
182	20964	182	POLYGON ((1969118.2782 566514.3444, 1969118.2782 566830.8486, 1969368.9626 566830.8486, 1969368.9626 566514.3444, 1969118.2782 566514.3444))	79342.64958134083	1134.3770781250205	12		41	20964	1594773024920	1594773025094	174	9	9	mr-06	0	false	0	true	152	18	13	12	0	0	967	0	0	0	0	0	0	0	0	132	2166	24	0	24	0	0	0	0627	Disks phase	10.0
1364	22146	1364	POLYGON ((1982059.8599 561826.1267, 1982059.8599 561845.9082, 1982075.5276 561845.9082, 1982075.5276 561826.1267, 1982059.8599 561826.1267))	309.9322249286175	70.89856738294475	12		41	22146	1594773026809	1594773029112	2303	3	5	mr-08	0	false	0	true	2281	2044	19	15	0	204	1010	0	0	0	0	0	0	0	0	17	21570	234	16	218	0	0	0	0627	Disks phase	10.0
3067	23849	3067	POLYGON ((1986916.8699 541194.0126, 1986916.8699 542460.0292, 1987919.6075 542460.0292, 1987919.6075 541194.0126, 1986916.8699 541194.0126))	1269482.3933013363	4537.508312499849	12		41	23849	1594773031786	1594773032152	366	22	12	mr-10	0	false	0	true	331	38	13	13	0	0	967	0	0	0	0	0	0	0	0	290	19550	212	16	196	0	0	0	0627	Disks phase	10.0
783	21565	783	POLYGON ((1976889.4943 560817.2698, 1976889.4943 561133.7739, 1977140.1787 561133.7739, 1977140.1787 560817.2698, 1976889.4943 560817.2698))	79342.64958134083	1134.3770781250205	12		41	21565	1594773025750	1594773025980	230	10	3	mr-05	0	false	0	true	207	23	13	12	0	0	967	0	0	0	0	0	0	0	0	182	3244	36	4	32	0	0	0	0627	Disks phase	10.0
2064	22846	2064	POLYGON ((1977390.8631 549106.6163, 1977390.8631 549423.1204, 1977641.5475 549423.1204, 1977641.5475 549106.6163, 1977390.8631 549106.6163))	79342.64958134083	1134.3770781250205	12		41	22846	1594773029801	1594773029873	72	3	4	mr-07	0	false	0	true	58	22	11	11	0	0	967	0	0	0	0	0	0	0	0	30	5296	58	6	52	0	0	0	0627	Disks phase	10.0
2806	23588	2806	POLYGON ((1987418.2387 546891.0872, 1987418.2387 547207.5914, 1987668.9231 547207.5914, 1987668.9231 546891.0872, 1987418.2387 546891.0872))	79342.64958134083	1134.3770781250205	12		41	23588	1594773031356	1594773031583	227	15	7	mr-02	0	false	0	true	199	14	13	13	0	0	967	0	0	0	0	0	0	0	0	182	1080	12	2	10	0	0	0	0627	Disks phase	10.0
1272	22054	1272	POLYGON ((1981871.8466 561727.2192, 1981871.8466 561766.7822, 1981903.1821 561766.7822, 1981903.1821 561727.2192, 1981871.8466 561727.2192))	1239.7288997089063	141.79713476565666	12		41	22054	1594773026652	1594773027714	1062	3	11	mr-03	0	false	0	true	1047	701	12	12	0	212	1010	0	0	0	0	0	0	0	0	106	13002	142	10	132	0	0	0	0627	Disks phase	10.0
