coreId	host	taskId	launchTime	finishTime	duration
5	mr-02	5033	1594236394285	1594236394550	265
6	mr-02	5045	1594236394286	1594236394542	256
7	mr-02	5057	1594236394288	1594236394542	254
0	mr-02	5073	1594236394818	1594236395131	313
1	mr-02	5085	1594236394821	1594236395118	297
2	mr-02	5097	1594236394823	1594236395126	303
3	mr-02	5109	1594236394825	1594236395125	300
4	mr-02	5121	1594236394827	1594236395132	305
5	mr-02	5133	1594236394829	1594236395127	298
6	mr-02	5145	1594236394831	1594236395118	287
7	mr-02	5157	1594236394833	1594236395133	300
1	mr-02	5178	1594236395117	1594236395152	35
6	mr-02	5179	1594236395118	1594236395311	193
3	mr-02	5189	1594236395125	1594236395300	175
2	mr-02	5191	1594236395126	1594236395312	186
5	mr-02	5193	1594236395127	1594236395295	168
0	mr-02	5202	1594236395131	1594236395179	48
4	mr-02	5203	1594236395132	1594236395290	158
7	mr-02	5204	1594236395133	1594236395176	43
1	mr-02	5238	1594236395152	1594236395287	135
7	mr-02	5244	1594236395176	1594236395293	117
0	mr-02	5245	1594236395179	1594236395290	111
1	mr-02	5270	1594236395287	1594236395554	267
0	mr-02	5273	1594236395290	1594236395556	266
4	mr-02	5272	1594236395290	1594236395589	299
7	mr-02	5277	1594236395293	1594236395576	283
5	mr-02	5280	1594236395294	1594236395526	232
3	mr-02	5293	1594236395300	1594236395332	32
6	mr-02	5313	1594236395311	1594236395599	288
2	mr-02	5314	1594236395312	1594236395578	266
3	mr-02	5323	1594236395332	1594236395536	204
5	mr-02	5341	1594236395526	1594236395560	34
3	mr-02	5348	1594236395536	1594236395604	68
1	mr-02	5363	1594236395553	1594236395600	47
0	mr-02	5367	1594236395555	1594236395602	47
5	mr-02	5375	1594236395560	1594236395601	41
7	mr-02	5390	1594236395575	1594236395690	115
2	mr-02	5393	1594236395578	1594236395617	39
4	mr-02	5406	1594236395589	1594236395702	113
6	mr-02	5422	1594236395598	1594236395701	103
1	mr-02	5425	1594236395600	1594236395703	103
5	mr-02	5426	1594236395600	1594236395706	106
0	mr-02	5428	1594236395601	1594236395700	99
3	mr-02	5432	1594236395604	1594236395701	97
2	mr-02	5440	1594236395617	1594236395920	303
7	mr-02	5544	1594236395690	1594236395923	233
0	mr-02	5561	1594236395700	1594236395759	59
3	mr-02	5562	1594236395700	1594236395771	71
6	mr-02	5564	1594236395701	1594236395766	65
4	mr-02	5563	1594236395701	1594236395773	72
1	mr-02	5566	1594236395703	1594236395773	70
5	mr-02	5572	1594236395706	1594236395735	29
5	mr-02	5612	1594236395734	1594236395806	72
0	mr-02	5632	1594236395759	1594236395786	27
6	mr-02	5637	1594236395766	1594236395919	153
3	mr-02	5640	1594236395770	1594236395807	37
1	mr-02	5641	1594236395772	1594236395921	149
4	mr-02	5642	1594236395773	1594236395797	24
0	mr-02	5650	1594236395785	1594236395941	156
4	mr-02	5653	1594236395797	1594236395830	33
5	mr-02	5658	1594236395806	1594236395944	138
3	mr-02	5659	1594236395807	1594236395922	115
4	mr-02	5666	1594236395830	1594236395921	91
6	mr-02	5697	1594236395919	1594236395961	42
2	mr-02	5698	1594236395920	1594236396159	239
1	mr-02	5700	1594236395921	1594236395957	36
4	mr-02	5701	1594236395921	1594236396159	238
3	mr-02	5702	1594236395922	1594236395959	37
7	mr-02	5703	1594236395922	1594236396163	241
