spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 1 --spatial CUSTOM --customymf 30 --customxmf 30 --customy 30 --customx 30 --fftimestamp 5
2019-05-09 19:17:18,318|FF|app-20190509185924-0109|3|4|START|1075.02|Session closed                                    |  0.00|     0|4
2019-05-09 19:17:23,382|FF|app-20190509185924-0109|3|4|  END|1080.09|Session closed                                    |  5.06|     0|4
spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 1 --spatial CUSTOM --customymf 30 --customxmf 30 --customy 30 --customx 30 --fftimestamp 5
2019-05-09 19:17:26,303|FF|app-00000000000000-0000|1|4|START|  0.23|Session start                                     |  0.00|     0|-1
2019-05-09 19:17:28,392|FF|app-20190509191727-0110|1|4|  END|  2.06|Session start                                     |  2.09|     0|-1
2019-05-09 19:17:28,393|FF|app-20190509191727-0110|1|4|START|  2.06|Data read                                         |  0.00|     0|-1
2019-05-09 19:17:38,640|FF|app-20190509191727-0110|1|4|  END| 12.31|Data read                                         | 10.25|220824|-1
2019-05-09 19:17:38,640|FF|app-20190509191727-0110|1|4|START| 12.31|Flock Finder run                                  |  0.00|     0|-1
2019-05-09 19:17:38,677|FF|app-20190509191727-0110|1|4|START| 12.34|1.Maximal disks found                             |  0.00|     0|0
2019-05-09 19:17:38,687|MF|app-20190509191727-0110|1|4|START| 12.35|A.Points indexed                                  |  0.00|     0|0
2019-05-09 19:17:39,082|MF|app-20190509191727-0110|1|4|  END| 12.75|A.Points indexed                                  |  0.39| 36198|0
2019-05-09 19:17:39,082|MF|app-20190509191727-0110|1|4|START| 12.75|B.Pairs found                                     |  0.00|     0|0
2019-05-09 19:17:41,209|MF|app-20190509191727-0110|1|4|  END| 14.88|B.Pairs found                                     |  2.13| 78820|0
2019-05-09 19:17:41,209|MF|app-20190509191727-0110|1|4|START| 14.88|C.Centers found                                   |  0.00|     0|0
2019-05-09 19:17:41,583|MF|app-20190509191727-0110|1|4|  END| 15.25|C.Centers found                                   |  0.37|157640|0
2019-05-09 19:17:41,583|MF|app-20190509191727-0110|1|4|START| 15.25|D.Disks found                                     |  0.00|     0|0
2019-05-09 19:17:49,116|MF|app-20190509191727-0110|1|4|  END| 22.78|D.Disks found                                     |  7.53| 70462|0
2019-05-09 19:17:49,116|MF|app-20190509191727-0110|1|4|START| 22.78|E.Disks indexed                                   |  0.00|     0|0
2019-05-09 19:17:50,246|MF|app-20190509191727-0110|1|4|  END| 23.91|E.Disks indexed                                   |  1.13| 70462|0
2019-05-09 19:17:50,247|MF|app-20190509191727-0110|1|4|START| 23.91|F.Expansions gotten                               |  0.00|     0|0
2019-05-09 19:17:59,974|MF|app-20190509191727-0110|1|4|  END| 33.64|F.Expansions gotten                               |  9.73| 99513|0
2019-05-09 19:17:59,974|MF|app-20190509191727-0110|1|4|START| 33.64|G.Maximal disks found                             |  0.00|     0|0
2019-05-09 19:18:22,770|MF|app-20190509191727-0110|1|4|  END| 56.44|G.Maximal disks found                             | 22.80| 19597|0
2019-05-09 19:18:22,771|MF|app-20190509191727-0110|1|4|START| 56.44|H.Maximal disks prunned                           |  0.00|     0|0
2019-05-09 19:18:41,119|MF|app-20190509191727-0110|1|4|  END| 74.79|H.Maximal disks prunned                           | 18.35| 13298|0
2019-05-09 19:18:41,972|FF|app-20190509191727-0110|1|4|  END| 75.64|1.Maximal disks found                             | 63.30| 13298|0
2019-05-09 19:18:42,347|FF|app-20190509191727-0110|1|4|START| 76.01|1.Maximal disks found                             |  0.00|     0|1
2019-05-09 19:18:42,347|MF|app-20190509191727-0110|1|4|START| 76.01|A.Points indexed                                  |  0.00|     0|1
2019-05-09 19:18:42,489|MF|app-20190509191727-0110|1|4|  END| 76.16|A.Points indexed                                  |  0.14| 36502|1
2019-05-09 19:18:42,489|MF|app-20190509191727-0110|1|4|START| 76.16|B.Pairs found                                     |  0.00|     0|1
2019-05-09 19:18:43,545|MF|app-20190509191727-0110|1|4|  END| 77.21|B.Pairs found                                     |  1.06| 80010|1
2019-05-09 19:18:43,545|MF|app-20190509191727-0110|1|4|START| 77.21|C.Centers found                                   |  0.00|     0|1
2019-05-09 19:18:43,844|MF|app-20190509191727-0110|1|4|  END| 77.51|C.Centers found                                   |  0.30|160020|1
2019-05-09 19:18:43,844|MF|app-20190509191727-0110|1|4|START| 77.51|D.Disks found                                     |  0.00|     0|1
2019-05-09 19:18:49,425|MF|app-20190509191727-0110|1|4|  END| 83.09|D.Disks found                                     |  5.58| 71702|1
2019-05-09 19:18:49,425|MF|app-20190509191727-0110|1|4|START| 83.09|E.Disks indexed                                   |  0.00|     0|1
2019-05-09 19:18:50,088|MF|app-20190509191727-0110|1|4|  END| 83.76|E.Disks indexed                                   |  0.66| 71702|1
2019-05-09 19:18:50,089|MF|app-20190509191727-0110|1|4|START| 83.76|F.Expansions gotten                               |  0.00|     0|1
2019-05-09 19:18:57,784|MF|app-20190509191727-0110|1|4|  END| 91.45|F.Expansions gotten                               |  7.70|101191|1
2019-05-09 19:18:57,784|MF|app-20190509191727-0110|1|4|START| 91.45|G.Maximal disks found                             |  0.00|     0|1
2019-05-09 19:19:21,606|MF|app-20190509191727-0110|1|4|  END|115.27|G.Maximal disks found                             | 23.82| 19819|1
2019-05-09 19:19:21,606|MF|app-20190509191727-0110|1|4|START|115.27|H.Maximal disks prunned                           |  0.00|     0|1
2019-05-09 19:19:30,128|MF|app-20190509191727-0110|1|4|  END|123.80|H.Maximal disks prunned                           |  8.52| 13446|1
2019-05-09 19:19:30,911|FF|app-20190509191727-0110|1|4|  END|124.58|1.Maximal disks found                             | 48.56| 13446|1
2019-05-09 19:19:30,911|FF|app-20190509191727-0110|1|4|START|124.58|2.Join done                                       |  0.00|     0|1
2019-05-09 19:19:37,305|FF|app-20190509191727-0110|1|4|  END|130.97|2.Join done                                       |  6.39| 42916|1
2019-05-09 19:19:37,305|FF|app-20190509191727-0110|1|4|START|130.97|3.Flocks to report                                |  0.00|     0|1
2019-05-09 19:19:38,409|FF|app-20190509191727-0110|1|4|  END|132.08|3.Flocks to report                                |  1.10|     0|1
2019-05-09 19:19:38,409|FF|app-20190509191727-0110|1|4|START|132.08|4.Flocks prunned by expansion                     |  0.00|     0|1
2019-05-09 19:19:38,453|FF|app-20190509191727-0110|1|4|  END|132.12|4.Flocks prunned by expansion                     |  0.04|     0|1
2019-05-09 19:19:38,453|FF|app-20190509191727-0110|1|4|START|132.12|5.Flocks reported                                 |  0.00|     0|1
2019-05-09 19:19:38,461|FF|app-20190509191727-0110|1|4|  END|132.13|5.Flocks reported                                 |  0.01|     0|1
2019-05-09 19:19:38,461|FF|app-20190509191727-0110|1|4|START|132.13|6.Candidates indexed                              |  0.00|     0|1
2019-05-09 19:19:49,528|FF|app-20190509191727-0110|1|4|  END|143.20|6.Candidates indexed                              | 11.07| 44120|1
2019-05-09 19:19:49,528|FF|app-20190509191727-0110|1|4|START|143.20|1.Maximal disks found                             |  0.00|     0|2
2019-05-09 19:19:49,528|MF|app-20190509191727-0110|1|4|START|143.20|A.Points indexed                                  |  0.00|     0|2
2019-05-09 19:19:49,661|MF|app-20190509191727-0110|1|4|  END|143.33|A.Points indexed                                  |  0.13| 36800|2
2019-05-09 19:19:49,661|MF|app-20190509191727-0110|1|4|START|143.33|B.Pairs found                                     |  0.00|     0|2
2019-05-09 19:19:50,781|MF|app-20190509191727-0110|1|4|  END|144.45|B.Pairs found                                     |  1.12| 81144|2
2019-05-09 19:19:50,781|MF|app-20190509191727-0110|1|4|START|144.45|C.Centers found                                   |  0.00|     0|2
2019-05-09 19:19:50,988|MF|app-20190509191727-0110|1|4|  END|144.66|C.Centers found                                   |  0.21|162288|2
2019-05-09 19:19:50,989|MF|app-20190509191727-0110|1|4|START|144.66|D.Disks found                                     |  0.00|     0|2
2019-05-09 19:19:56,352|MF|app-20190509191727-0110|1|4|  END|150.02|D.Disks found                                     |  5.36| 72710|2
2019-05-09 19:19:56,352|MF|app-20190509191727-0110|1|4|START|150.02|E.Disks indexed                                   |  0.00|     0|2
2019-05-09 19:19:57,150|MF|app-20190509191727-0110|1|4|  END|150.82|E.Disks indexed                                   |  0.80| 72710|2
2019-05-09 19:19:57,150|MF|app-20190509191727-0110|1|4|START|150.82|F.Expansions gotten                               |  0.00|     0|2
2019-05-09 19:20:04,606|MF|app-20190509191727-0110|1|4|  END|158.27|F.Expansions gotten                               |  7.46|102731|2
2019-05-09 19:20:04,606|MF|app-20190509191727-0110|1|4|START|158.27|G.Maximal disks found                             |  0.00|     0|2
2019-05-09 19:20:27,794|MF|app-20190509191727-0110|1|4|  END|181.46|G.Maximal disks found                             | 23.19| 20250|2
2019-05-09 19:20:27,794|MF|app-20190509191727-0110|1|4|START|181.46|H.Maximal disks prunned                           |  0.00|     0|2
2019-05-09 19:20:37,196|MF|app-20190509191727-0110|1|4|  END|190.86|H.Maximal disks prunned                           |  9.40| 13744|2
2019-05-09 19:20:37,883|FF|app-20190509191727-0110|1|4|  END|191.55|1.Maximal disks found                             | 48.36| 13744|2
2019-05-09 19:20:37,883|FF|app-20190509191727-0110|1|4|START|191.55|2.Join done                                       |  0.00|     0|2
2019-05-09 19:21:08,341|FF|app-20190509191727-0110|1|4|  END|222.01|2.Join done                                       | 30.46| 88166|2
2019-05-09 19:21:08,342|FF|app-20190509191727-0110|1|4|START|222.01|3.Flocks to report                                |  0.00|     0|2
2019-05-09 19:21:11,161|FF|app-20190509191727-0110|1|4|  END|224.83|3.Flocks to report                                |  2.82| 75440|2
2019-05-09 19:21:11,161|FF|app-20190509191727-0110|1|4|START|224.83|4.Flocks prunned by expansion                     |  0.00|     0|2
2019-05-09 19:21:11,211|FF|app-20190509191727-0110|1|4|START|224.88|4a.Making expansions                              |  0.00|     0|2
2019-05-09 19:21:16,919|FF|app-20190509191727-0110|1|4|  END|230.59|4a.Making expansions                              |  5.71| 89726|2
2019-05-09 19:21:16,919|FF|app-20190509191727-0110|1|4|START|230.59|4b.Finding maximals                               |  0.00|     0|2
2019-05-09 19:21:50,047|FF|app-20190509191727-0110|1|4|  END|263.71|4b.Finding maximals                               | 33.13| 19233|2
2019-05-09 19:21:50,047|FF|app-20190509191727-0110|1|4|START|263.71|4c.Selecting and mapping                          |  0.00|     0|2
2019-05-09 19:21:54,381|FF|app-20190509191727-0110|1|4|  END|268.05|4c.Selecting and mapping                          |  4.33| 19233|2
2019-05-09 19:21:54,381|FF|app-20190509191727-0110|1|4|START|268.05|4d.Filtering and distinc                          |  0.00|     0|2
2019-05-09 19:21:54,647|FF|app-20190509191727-0110|1|4|  END|268.31|4d.Filtering and distinc                          |  0.27| 19233|2
2019-05-09 19:21:55,611|FF|app-20190509191727-0110|1|4|  END|269.28|4.Flocks prunned by expansion                     | 44.45| 13206|2
2019-05-09 19:21:55,611|FF|app-20190509191727-0110|1|4|START|269.28|5.Flocks reported                                 |  0.00|     0|2
2019-05-09 19:21:55,965|FF|app-20190509191727-0110|1|4|  END|269.63|5.Flocks reported                                 |  0.35| 13206|2
2019-05-09 19:21:55,966|FF|app-20190509191727-0110|1|4|START|269.63|6.Candidates indexed                              |  0.00|     0|2
2019-05-09 19:22:04,908|FF|app-20190509191727-0110|1|4|  END|278.58|6.Candidates indexed                              |  8.94| 27016|2
2019-05-09 19:22:04,908|FF|app-20190509191727-0110|1|4|START|278.58|1.Maximal disks found                             |  0.00|     0|3
2019-05-09 19:22:04,908|MF|app-20190509191727-0110|1|4|START|278.58|A.Points indexed                                  |  0.00|     0|3
2019-05-09 19:22:05,030|MF|app-20190509191727-0110|1|4|  END|278.70|A.Points indexed                                  |  0.12| 37108|3
2019-05-09 19:22:05,030|MF|app-20190509191727-0110|1|4|START|278.70|B.Pairs found                                     |  0.00|     0|3
2019-05-09 19:22:06,082|MF|app-20190509191727-0110|1|4|  END|279.75|B.Pairs found                                     |  1.05| 82526|3
2019-05-09 19:22:06,082|MF|app-20190509191727-0110|1|4|START|279.75|C.Centers found                                   |  0.00|     0|3
2019-05-09 19:22:06,305|MF|app-20190509191727-0110|1|4|  END|279.97|C.Centers found                                   |  0.22|165052|3
2019-05-09 19:22:06,306|MF|app-20190509191727-0110|1|4|START|279.97|D.Disks found                                     |  0.00|     0|3
2019-05-09 19:22:11,703|MF|app-20190509191727-0110|1|4|  END|285.37|D.Disks found                                     |  5.40| 74178|3
2019-05-09 19:22:11,703|MF|app-20190509191727-0110|1|4|START|285.37|E.Disks indexed                                   |  0.00|     0|3
2019-05-09 19:22:12,456|MF|app-20190509191727-0110|1|4|  END|286.12|E.Disks indexed                                   |  0.75| 74178|3
2019-05-09 19:22:12,456|MF|app-20190509191727-0110|1|4|START|286.12|F.Expansions gotten                               |  0.00|     0|3
2019-05-09 19:22:19,727|MF|app-20190509191727-0110|1|4|  END|293.39|F.Expansions gotten                               |  7.27|104658|3
2019-05-09 19:22:19,727|MF|app-20190509191727-0110|1|4|START|293.39|G.Maximal disks found                             |  0.00|     0|3
2019-05-09 19:22:48,322|MF|app-20190509191727-0110|1|4|  END|321.99|G.Maximal disks found                             | 28.60| 20581|3
2019-05-09 19:22:48,322|MF|app-20190509191727-0110|1|4|START|321.99|H.Maximal disks prunned                           |  0.00|     0|3
2019-05-09 19:22:58,586|MF|app-20190509191727-0110|1|4|  END|332.25|H.Maximal disks prunned                           | 10.26| 13992|3
2019-05-09 19:22:59,298|FF|app-20190509191727-0110|1|4|  END|332.97|1.Maximal disks found                             | 54.39| 13992|3
2019-05-09 19:22:59,299|FF|app-20190509191727-0110|1|4|START|332.97|2.Join done                                       |  0.00|     0|3
2019-05-09 19:23:21,587|FF|app-20190509191727-0110|1|4|  END|355.25|2.Join done                                       | 22.29| 87758|3
2019-05-09 19:23:21,587|FF|app-20190509191727-0110|1|4|START|355.25|3.Flocks to report                                |  0.00|     0|3
2019-05-09 19:23:24,669|FF|app-20190509191727-0110|1|4|  END|358.34|3.Flocks to report                                |  3.08| 75402|3
2019-05-09 19:23:24,670|FF|app-20190509191727-0110|1|4|START|358.34|4.Flocks prunned by expansion                     |  0.00|     0|3
2019-05-09 19:23:24,726|FF|app-20190509191727-0110|1|4|START|358.39|4a.Making expansions                              |  0.00|     0|3
2019-05-09 19:23:30,472|FF|app-20190509191727-0110|1|4|  END|364.14|4a.Making expansions                              |  5.75| 89571|3
2019-05-09 19:23:30,472|FF|app-20190509191727-0110|1|4|START|364.14|4b.Finding maximals                               |  0.00|     0|3
2019-05-09 19:24:15,002|FF|app-20190509191727-0110|1|4|  END|408.67|4b.Finding maximals                               | 44.53| 19402|3
2019-05-09 19:24:15,003|FF|app-20190509191727-0110|1|4|START|408.67|4c.Selecting and mapping                          |  0.00|     0|3
2019-05-09 19:24:18,692|FF|app-20190509191727-0110|1|4|  END|412.36|4c.Selecting and mapping                          |  3.69| 19402|3
2019-05-09 19:24:18,692|FF|app-20190509191727-0110|1|4|START|412.36|4d.Filtering and distinc                          |  0.00|     0|3
2019-05-09 19:24:18,930|FF|app-20190509191727-0110|1|4|  END|412.60|4d.Filtering and distinc                          |  0.24| 19402|3
2019-05-09 19:24:19,873|FF|app-20190509191727-0110|1|4|  END|413.54|4.Flocks prunned by expansion                     | 55.20| 13342|3
2019-05-09 19:24:19,873|FF|app-20190509191727-0110|1|4|START|413.54|5.Flocks reported                                 |  0.00|     0|3
2019-05-09 19:24:20,217|FF|app-20190509191727-0110|1|4|  END|413.88|5.Flocks reported                                 |  0.34| 13342|3
2019-05-09 19:24:20,217|FF|app-20190509191727-0110|1|4|START|413.88|6.Candidates indexed                              |  0.00|     0|3
2019-05-09 19:24:29,269|FF|app-20190509191727-0110|1|4|  END|422.94|6.Candidates indexed                              |  9.05| 26972|3
2019-05-09 19:24:29,269|FF|app-20190509191727-0110|1|4|START|422.94|1.Maximal disks found                             |  0.00|     0|4
2019-05-09 19:24:29,269|MF|app-20190509191727-0110|1|4|START|422.94|A.Points indexed                                  |  0.00|     0|4
2019-05-09 19:24:29,389|MF|app-20190509191727-0110|1|4|  END|423.06|A.Points indexed                                  |  0.12| 37108|4
2019-05-09 19:24:29,389|MF|app-20190509191727-0110|1|4|START|423.06|B.Pairs found                                     |  0.00|     0|4
2019-05-09 19:24:30,402|MF|app-20190509191727-0110|1|4|  END|424.07|B.Pairs found                                     |  1.01| 82498|4
2019-05-09 19:24:30,402|MF|app-20190509191727-0110|1|4|START|424.07|C.Centers found                                   |  0.00|     0|4
2019-05-09 19:24:30,642|MF|app-20190509191727-0110|1|4|  END|424.31|C.Centers found                                   |  0.24|164996|4
2019-05-09 19:24:30,643|MF|app-20190509191727-0110|1|4|START|424.31|D.Disks found                                     |  0.00|     0|4
2019-05-09 19:24:36,191|MF|app-20190509191727-0110|1|4|  END|429.86|D.Disks found                                     |  5.55| 74062|4
2019-05-09 19:24:36,192|MF|app-20190509191727-0110|1|4|START|429.86|E.Disks indexed                                   |  0.00|     0|4
2019-05-09 19:24:36,829|MF|app-20190509191727-0110|1|4|  END|430.50|E.Disks indexed                                   |  0.64| 74062|4
2019-05-09 19:24:36,829|MF|app-20190509191727-0110|1|4|START|430.50|F.Expansions gotten                               |  0.00|     0|4
2019-05-09 19:24:43,935|MF|app-20190509191727-0110|1|4|  END|437.60|F.Expansions gotten                               |  7.11|104500|4
2019-05-09 19:24:43,935|MF|app-20190509191727-0110|1|4|START|437.60|G.Maximal disks found                             |  0.00|     0|4
2019-05-09 19:25:11,984|MF|app-20190509191727-0110|1|4|  END|465.65|G.Maximal disks found                             | 28.05| 20576|4
2019-05-09 19:25:11,984|MF|app-20190509191727-0110|1|4|START|465.65|H.Maximal disks prunned                           |  0.00|     0|4
2019-05-09 19:25:23,707|MF|app-20190509191727-0110|1|4|  END|477.37|H.Maximal disks prunned                           | 11.72| 13988|4
2019-05-09 19:25:24,368|FF|app-20190509191727-0110|1|4|  END|478.04|1.Maximal disks found                             | 55.10| 13988|4
2019-05-09 19:25:24,368|FF|app-20190509191727-0110|1|4|START|478.04|2.Join done                                       |  0.00|     0|4
2019-05-09 19:25:46,250|FF|app-20190509191727-0110|1|4|  END|499.92|2.Join done                                       | 21.88| 88746|4
2019-05-09 19:25:46,250|FF|app-20190509191727-0110|1|4|START|499.92|3.Flocks to report                                |  0.00|     0|4
2019-05-09 19:25:49,536|FF|app-20190509191727-0110|1|4|  END|503.20|3.Flocks to report                                |  3.29| 71624|4
2019-05-09 19:25:49,536|FF|app-20190509191727-0110|1|4|START|503.20|4.Flocks prunned by expansion                     |  0.00|     0|4
2019-05-09 19:25:49,594|FF|app-20190509191727-0110|1|4|START|503.26|4a.Making expansions                              |  0.00|     0|4
2019-05-09 19:25:55,270|FF|app-20190509191727-0110|1|4|  END|508.94|4a.Making expansions                              |  5.68| 85474|4
2019-05-09 19:25:55,270|FF|app-20190509191727-0110|1|4|START|508.94|4b.Finding maximals                               |  0.00|     0|4
2019-05-09 19:26:34,030|FF|app-20190509191727-0110|1|4|  END|547.70|4b.Finding maximals                               | 38.76| 19750|4
2019-05-09 19:26:34,030|FF|app-20190509191727-0110|1|4|START|547.70|4c.Selecting and mapping                          |  0.00|     0|4
2019-05-09 19:26:37,712|FF|app-20190509191727-0110|1|4|  END|551.38|4c.Selecting and mapping                          |  3.68| 19750|4
2019-05-09 19:26:37,712|FF|app-20190509191727-0110|1|4|START|551.38|4d.Filtering and distinc                          |  0.00|     0|4
2019-05-09 19:26:37,963|FF|app-20190509191727-0110|1|4|  END|551.63|4d.Filtering and distinc                          |  0.25| 19750|4
2019-05-09 19:26:38,933|FF|app-20190509191727-0110|1|4|  END|552.60|4.Flocks prunned by expansion                     | 49.40| 13580|4
2019-05-09 19:26:38,934|FF|app-20190509191727-0110|1|4|START|552.60|5.Flocks reported                                 |  0.00|     0|4
2019-05-09 19:26:39,302|FF|app-20190509191727-0110|1|4|  END|552.97|5.Flocks reported                                 |  0.37| 13580|4
2019-05-09 19:26:39,302|FF|app-20190509191727-0110|1|4|START|552.97|6.Candidates indexed                              |  0.00|     0|4
2019-05-09 19:26:50,059|FF|app-20190509191727-0110|1|4|  END|563.73|6.Candidates indexed                              | 10.76| 31446|4
2019-05-09 19:26:51,621|Number of flocks: 40128
2019-05-09 19:26:51,997|PFLOCK|app-20190509191727-0110|4|1|110.0|3|3|552.98|40128
2019-05-09 19:26:52,465|EXECUTORS|1|0|29574|53517|451.47s|4643.53MB|169.235.27.135:35637|app-20190509191727-0110
2019-05-09 19:27:09,453|STAGES|1|4|4804|count at FF.scala:250                |2019-05-10T02:26:51.632GMT|2019-05-10T02:26:51.996GMT| 600|108|108023351|14901728|40128|0|0|app-20190509191727-0110
2019-05-09 19:27:09,453|STAGES|1|4|4711|count at FF.scala:247                |2019-05-10T02:26:50.075GMT|2019-05-10T02:26:51.620GMT| 600|4849|3516423536|14901728|40128|0|0|app-20190509191727-0110
2019-05-09 19:27:09,454|STAGES|1|4|4618|count at FF.scala:242                |2019-05-10T02:26:49.721GMT|2019-05-10T02:26:50.057GMT| 434|100|82371015|13215840|31446|0|0|app-20190509191727-0110
2019-05-09 19:27:09,454|STAGES|1|4|4523|collect at SpatialRDD.java:247       |2019-05-10T02:26:49.424GMT|2019-05-10T02:26:49.705GMT| 434|67|89305541|13215840|31446|0|0|app-20190509191727-0110
2019-05-09 19:27:09,454|STAGES|1|4|4428|aggregate at SpatialRDD.java:515     |2019-05-10T02:26:49.132GMT|2019-05-10T02:26:49.405GMT| 434|79|82702183|13215840|31446|0|0|app-20190509191727-0110
2019-05-09 19:27:09,454|STAGES|1|4|4333|aggregate at SpatialRDD.java:515     |2019-05-10T02:26:45.600GMT|2019-05-10T02:26:49.117GMT| 434|12717|11263031317|0|0|9814465|31446|app-20190509191727-0110
2019-05-09 19:27:09,454|STAGES|1|4|4332|distinct at FF.scala:231             |2019-05-10T02:26:41.034GMT|2019-05-10T02:26:45.577GMT| 434|16467|14751343463|0|0|12082196|44690|app-20190509191727-0110
2019-05-09 19:27:09,455|STAGES|1|4|4331|map at FF.scala:228                  |2019-05-10T02:26:39.340GMT|2019-05-10T02:26:41.010GMT| 434|5235|5036790913|21888344|44690|0|0|app-20190509191727-0110
2019-05-09 19:27:09,455|STAGES|1|4|4238|count at FF.scala:215                |2019-05-10T02:26:38.946GMT|2019-05-10T02:26:39.300GMT| 200|957|763896464|2233048|13580|0|0|app-20190509191727-0110
2019-05-09 19:27:09,455|STAGES|1|4|4145|count at FF.scala:198                |2019-05-10T02:26:38.482GMT|2019-05-10T02:26:38.932GMT| 200|1307|1056255071|0|0|1310542|13580|app-20190509191727-0110
2019-05-09 19:27:09,455|STAGES|1|4|4144|distinct at FF.scala:444             |2019-05-10T02:26:37.974GMT|2019-05-10T02:26:38.473GMT| 200|814|593974323|7559432|19750|0|0|app-20190509191727-0110
2019-05-09 19:27:09,455|STAGES|1|4|4052|count at FF.scala:445                |2019-05-10T02:26:37.727GMT|2019-05-10T02:26:37.962GMT| 200|46|38835292|7559432|19750|0|0|app-20190509191727-0110
2019-05-09 19:27:09,455|STAGES|1|4|3960|count at FF.scala:432                |2019-05-10T02:26:36.629GMT|2019-05-10T02:26:37.710GMT| 200|3057|2269242687|0|0|6989810|91374|app-20190509191727-0110
2019-05-09 19:27:09,456|STAGES|1|4|3959|rdd at FF.scala:431                  |2019-05-10T02:26:34.347GMT|2019-05-10T02:26:36.621GMT|  34|1107|1036806668|29687448|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,456|STAGES|1|4|3958|rdd at FF.scala:431                  |2019-05-10T02:26:34.335GMT|2019-05-10T02:26:36.294GMT| 900|5267|4755306585|4897656|19750|0|0|app-20190509191727-0110
2019-05-09 19:27:09,456|STAGES|1|4|3868|count at FF.scala:402                |2019-05-10T02:25:55.294GMT|2019-05-10T02:26:34.029GMT| 900|86695|85126192251|43428648|85474|0|0|app-20190509191727-0110
2019-05-09 19:27:09,456|STAGES|1|4|3778|count at FF.scala:382                |2019-05-10T02:25:52.929GMT|2019-05-10T02:25:55.268GMT| 900|7241|5606101966|0|0|4781295|85474|app-20190509191727-0110
2019-05-09 19:27:09,456|STAGES|1|4|3777|flatMap at FF.scala:377              |2019-05-10T02:25:49.912GMT|2019-05-10T02:25:52.898GMT| 901|8383|6512759756|0|0|6494223|71624|app-20190509191727-0110
2019-05-09 19:27:09,456|STAGES|1|4|3776|flatMapToPair at SpatialRDD.java:347 |2019-05-10T02:25:49.612GMT|2019-05-10T02:25:49.897GMT|  34|903|892387821|29687448|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,457|STAGES|1|4|3688|aggregate at SpatialRDD.java:515     |2019-05-10T02:25:49.550GMT|2019-05-10T02:25:49.593GMT|  34|16|18100106|29687448|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,457|STAGES|1|4|3600|collect at SpatialRDD.java:247       |2019-05-10T02:25:49.490GMT|2019-05-10T02:25:49.529GMT|  34|13|12194915|29687448|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,457|STAGES|1|4|3512|aggregate at SpatialRDD.java:515     |2019-05-10T02:25:49.436GMT|2019-05-10T02:25:49.476GMT|  34|19|19233424|29687448|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,457|STAGES|1|4|3424|aggregate at SpatialRDD.java:515     |2019-05-10T02:25:49.385GMT|2019-05-10T02:25:49.424GMT|  34|18|17625325|29687448|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,457|STAGES|1|4|3336|aggregate at SpatialRDD.java:515     |2019-05-10T02:25:48.724GMT|2019-05-10T02:25:49.373GMT|  34|2327|2288037724|52753760|71624|0|0|app-20190509191727-0110
2019-05-09 19:27:09,458|STAGES|1|4|3248|count at FF.scala:128                |2019-05-10T02:25:47.853GMT|2019-05-10T02:25:48.707GMT|  34|3154|3108316817|68086776|88746|0|0|app-20190509191727-0110
2019-05-09 19:27:09,458|STAGES|1|4|3160|count at FF.scala:125                |2019-05-10T02:25:46.272GMT|2019-05-10T02:25:47.829GMT|  34|5733|5598480399|68086776|88746|0|0|app-20190509191727-0110
2019-05-09 19:27:09,458|STAGES|1|4|3072|count at FF.scala:114                |2019-05-10T02:25:43.429GMT|2019-05-10T02:25:46.248GMT|  34|10611|10439522992|0|0|21697436|224995|app-20190509191727-0110
2019-05-09 19:27:09,458|STAGES|1|4|3071|map at FF.scala:111                  |2019-05-10T02:25:32.067GMT|2019-05-10T02:25:43.428GMT|  34|41580|40867843580|0|0|34150120|14841|app-20190509191727-0110
2019-05-09 19:27:09,458|STAGES|1|4|3070|mapToPair at JoinQuery.java:429      |2019-05-10T02:25:27.428GMT|2019-05-10T02:25:32.066GMT|  34|15535|15252727331|0|0|7403876|42639|app-20190509191727-0110
2019-05-09 19:27:09,458|STAGES|1|4|3069|flatMapToPair at SpatialRDD.java:347 |2019-05-10T02:25:24.571GMT|2019-05-10T02:25:27.425GMT| 431|5662|5520826962|10981112|26972|0|0|app-20190509191727-0110
2019-05-09 19:27:09,459|STAGES|1|4|3068|flatMapToPair at SpatialRDD.java:347 |2019-05-10T02:25:24.559GMT|2019-05-10T02:25:25.704GMT| 200|3460|2897744310|3304976|13988|0|0|app-20190509191727-0110
2019-05-09 19:27:09,459|STAGES|1|4|2984|aggregate at SpatialRDD.java:515     |2019-05-10T02:25:24.376GMT|2019-05-10T02:25:24.511GMT| 200|38|39003364|3304976|13988|0|0|app-20190509191727-0110
