spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 1 --spatial CUSTOM --customymf 30 --customxmf 30 --customy 30 --customx 30 --fftimestamp 5
2019-05-09 17:09:21,771|STAGES|3960|count at FF.scala:432                |2019-05-10T00:08:47.801GMT|2019-05-10T00:08:48.832GMT| 200|2911|2300160235|0|0|6901368|91371|app-20190509165931-0102
2019-05-09 17:09:21,771|STAGES|3959|rdd at FF.scala:431                  |2019-05-10T00:08:45.360GMT|2019-05-10T00:08:47.790GMT| 900|5645|4964144753|4896480|19747|0|0|app-20190509165931-0102
2019-05-09 17:09:21,771|STAGES|3956|rdd at FF.scala:431                  |2019-05-10T00:08:45.342GMT|2019-05-10T00:08:45.730GMT|  31|1215|1171397395|29943160|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,771|STAGES|3868|count at FF.scala:402                |2019-05-10T00:08:04.042GMT|2019-05-10T00:08:45.049GMT| 900|91707|90284546283|43575528|85400|0|0|app-20190509165931-0102
2019-05-09 17:09:21,771|STAGES|3778|count at FF.scala:382                |2019-05-10T00:08:01.620GMT|2019-05-10T00:08:04.016GMT| 900|7298|5562959276|0|0|4767435|85400|app-20190509165931-0102
2019-05-09 17:09:21,772|STAGES|3777|flatMap at FF.scala:377              |2019-05-10T00:07:58.726GMT|2019-05-10T00:08:01.586GMT| 901|7980|6097183189|0|0|6383527|71624|app-20190509165931-0102
2019-05-09 17:09:21,772|STAGES|3776|flatMapToPair at SpatialRDD.java:347 |2019-05-10T00:07:58.396GMT|2019-05-10T00:07:58.705GMT|  31|911|905689790|29943160|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,772|STAGES|3688|aggregate at SpatialRDD.java:515     |2019-05-10T00:07:58.337GMT|2019-05-10T00:07:58.377GMT|  31|15|16901343|29943160|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,772|STAGES|3600|collect at SpatialRDD.java:247       |2019-05-10T00:07:58.280GMT|2019-05-10T00:07:58.316GMT|  31|8|10135293|29943160|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,772|STAGES|3512|aggregate at SpatialRDD.java:515     |2019-05-10T00:07:58.231GMT|2019-05-10T00:07:58.267GMT|  31|14|17171925|29943160|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,772|STAGES|3424|aggregate at SpatialRDD.java:515     |2019-05-10T00:07:58.182GMT|2019-05-10T00:07:58.219GMT|  31|16|17151495|29943160|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,773|STAGES|3336|aggregate at SpatialRDD.java:515     |2019-05-10T00:07:57.552GMT|2019-05-10T00:07:58.170GMT|  31|2249|2200509455|53270192|71624|0|0|app-20190509165931-0102
2019-05-09 17:09:21,773|STAGES|3248|count at FF.scala:128                |2019-05-10T00:07:56.622GMT|2019-05-10T00:07:57.536GMT|  31|3381|3196966516|67444096|88746|0|0|app-20190509165931-0102
2019-05-09 17:09:21,773|STAGES|3160|count at FF.scala:125                |2019-05-10T00:07:55.147GMT|2019-05-10T00:07:56.599GMT|  31|5446|5400831029|67444096|88746|0|0|app-20190509165931-0102
2019-05-09 17:09:21,773|STAGES|3072|count at FF.scala:114                |2019-05-10T00:07:52.408GMT|2019-05-10T00:07:55.123GMT|  31|10328|10112750306|0|0|22252286|253372|app-20190509165931-0102
2019-05-09 17:09:21,773|STAGES|3071|map at FF.scala:111                  |2019-05-10T00:07:40.593GMT|2019-05-10T00:07:52.405GMT|  31|44516|43702154124|0|0|34157646|14775|app-20190509165931-0102
