tinstance	cellId	method	epsilon	time	n
320	560	PSI	10	4.496472e-4	0
320	560	PSI	12	5.4328176e-4	0
320	560	PSI	14	4.8434811999999996e-4	0
320	560	PSI	16	4.8818712e-4	0
320	560	PSI	18	5.7633954e-4	0
320	560	PSI	20	4.5949106e-4	0
320	561	BFE	10	0.00536127544	0
320	561	BFE	12	0.00706406844	3
320	561	BFE	14	0.00711053146	3
320	561	BFE	16	0.00783007636	3
320	561	BFE	18	0.007378249819999999	3
320	561	BFE	20	0.00713437712	3
320	561	PSI	10	0.00126791588	0
320	561	PSI	12	0.0017880709200000001	3
320	561	PSI	14	0.00181034822	3
320	561	PSI	16	0.0023901562800000002	3
320	561	PSI	18	0.0018874274999999999	3
320	561	PSI	20	0.00189819722	3
320	562	BFE	10	0.004271664640000001	0
320	562	BFE	12	0.00661685036	3
320	562	BFE	14	0.00702131582	3
320	562	BFE	16	0.0065016822	3
320	562	BFE	18	0.00648044216	3
320	562	BFE	20	0.00746867224	3
320	562	PSI	10	0.0012355783	0
320	562	PSI	12	0.00154111454	3
320	562	PSI	14	0.0015726749800000002	3
320	562	PSI	16	0.00157607128	3
320	562	PSI	18	0.00151967834	3
320	562	PSI	20	0.0015829165	3
320	563	BFE	10	0.00338255318	0
320	563	BFE	12	0.0041910748400000005	0
320	563	BFE	14	0.0036377430600000003	0
320	563	BFE	16	0.00343789232	0
320	563	BFE	18	0.0037672533200000004	0
320	563	BFE	20	0.0033424853400000005	0
320	563	PSI	10	5.918882999999999e-4	0
320	563	PSI	12	0.0010097270799999999	0
320	563	PSI	14	6.1475934e-4	0
320	563	PSI	16	6.0188962e-4	0
320	563	PSI	18	7.0998522e-4	0
320	563	PSI	20	6.6058454e-4	0
320	564	BFE	10	0.00700064886	6
320	564	BFE	12	0.007087385159999999	7
320	564	BFE	14	0.008173319660000001	11
320	564	BFE	16	0.00841104476	16
320	564	BFE	18	0.009384366039999998	24
320	564	BFE	20	0.00979756918	28
320	564	PSI	10	0.00203227854	6
320	564	PSI	12	0.00215792292	7
320	564	PSI	14	0.00240228216	11
320	564	PSI	16	0.00323726612	16
320	564	PSI	18	0.00350263534	24
320	564	PSI	20	0.00371447808	28
320	565	BFE	10	0.0036461368199999997	0
320	565	BFE	12	0.0035390716999999993	0
320	565	BFE	14	0.00377970668	0
320	565	BFE	16	0.003573097	0
320	565	BFE	18	0.00351036336	0
320	565	BFE	20	0.0039067330800000005	0
320	565	PSI	10	7.5141208e-4	0
320	565	PSI	12	7.4015812e-4	0
320	565	PSI	14	7.5441364e-4	0
320	565	PSI	16	7.6955558e-4	0
320	565	PSI	18	7.3144124e-4	0
320	565	PSI	20	7.4872838e-4	0
320	566	BFE	10	0.00607997566	3
320	566	BFE	12	0.00608163164	3
320	566	BFE	14	0.0065327497	3
320	566	BFE	16	0.00613055268	3
320	566	BFE	18	0.0062032973399999995	3
320	566	BFE	20	0.00646774524	3
320	566	PSI	10	0.00132569162	3
320	566	PSI	12	0.00129730126	3
320	566	PSI	14	0.00129949204	3
320	566	PSI	16	0.0012816913800000002	3
320	566	PSI	18	0.00134315098	3
320	566	PSI	20	0.00141234056	3
320	567	BFE	10	0.00614193012	3
320	567	BFE	12	0.00605408424	3
320	567	BFE	14	0.00603866484	3
320	567	BFE	16	0.00596961	3
320	567	BFE	18	0.00622524126	4
320	567	BFE	20	0.006288799239999999	4
320	567	PSI	10	0.00124812632	3
320	567	PSI	12	0.0012329605799999998	3
320	567	PSI	14	0.00148500582	3
320	567	PSI	16	0.00123727794	3
320	567	PSI	18	0.00131684036	4
320	567	PSI	20	0.00133123724	4
320	568	BFE	10	0.00293933434	0
320	568	BFE	12	0.0029730564	0
320	568	BFE	14	0.0031608394400000003	0
320	568	BFE	16	0.0030969965999999996	0
320	568	BFE	18	0.00302253976	0
320	568	BFE	20	0.0030266398600000003	0
320	568	PSI	10	4.4993189999999997e-4	0
320	568	PSI	12	4.2994552e-4	0
320	568	PSI	14	4.7876626e-4	0
320	568	PSI	16	4.2593082e-4	0
320	568	PSI	18	4.5299898e-4	0
320	568	PSI	20	4.3589244000000004e-4	0
320	569	BFE	10	0.007374699	9
320	569	BFE	12	0.00767156908	9
320	569	BFE	14	0.00794685944	12
320	569	BFE	16	0.007915998339999999	12
320	569	BFE	18	0.00821889818	12
320	569	BFE	20	0.008141841899999998	19
320	569	PSI	10	0.00217464068	9
320	569	PSI	12	0.0022555915999999997	9
320	569	PSI	14	0.00230314782	12
320	569	PSI	16	0.0022532438799999998	12
320	569	PSI	18	0.0028664924	12
320	569	PSI	20	0.00275768852	19
320	570	BFE	10	0.0034636551799999997	0
320	570	BFE	12	0.0033953985800000003	0
320	570	BFE	14	0.0033754578200000003	0
320	570	BFE	16	0.0036167468799999996	0
320	570	BFE	18	0.0035893980399999996	0
320	570	BFE	20	0.00360391326	0
320	570	PSI	10	6.7492648e-4	0
320	570	PSI	12	6.795627e-4	0
320	570	PSI	14	6.7231912e-4	0
320	570	PSI	16	6.9051178e-4	0
320	570	PSI	18	7.431008000000001e-4	0
320	570	PSI	20	8.734636800000001e-4	0
320	571	BFE	10	0.00316334898	0
320	571	BFE	12	0.0030414565000000003	0
320	571	BFE	14	0.00305156266	0
320	571	BFE	16	0.00298995782	0
320	571	BFE	18	0.00308059042	0
320	571	BFE	20	0.00310916062	0
320	571	PSI	10	5.3100546e-4	0
320	571	PSI	12	5.1515532e-4	0
320	571	PSI	14	5.3399326e-4	0
320	571	PSI	16	5.1655592e-4	0
320	571	PSI	18	5.224292600000001e-4	0
320	571	PSI	20	5.2422976e-4	0
320	572	BFE	10	0.0035869969599999995	0
320	572	BFE	12	0.00363656946	0
320	572	BFE	14	0.00360186522	0
320	572	BFE	16	0.0036044265800000003	0
320	572	BFE	18	0.00346104158	0
320	572	BFE	20	0.00350769154	0
320	572	PSI	10	7.7721408e-4	0
320	572	PSI	12	7.793020599999999e-4	0
320	572	PSI	14	7.6652606e-4	0
320	572	PSI	16	7.611614e-4	0
320	572	PSI	18	7.6496122e-4	0
320	572	PSI	20	7.5065292e-4	0
320	573	BFE	10	0.00348996398	0
320	573	BFE	12	0.0034880276600000003	0
320	573	BFE	14	0.0036422209800000003	0
320	573	BFE	16	0.0034537374600000005	0
320	573	BFE	18	0.00353386976	0
320	573	BFE	20	0.0038563530800000004	0
320	573	PSI	10	7.288036399999999e-4	0
320	573	PSI	12	7.5333892e-4	0
320	573	PSI	14	8.324434e-4	0
320	573	PSI	16	7.4349896e-4	0
320	573	PSI	18	7.3102404e-4	0
320	573	PSI	20	7.8116814e-4	0
320	574	BFE	10	0.00322246812	0
320	574	BFE	12	0.00328905894	0
320	574	BFE	14	0.0032427815	0
320	574	BFE	16	0.0033512117199999995	0
320	574	BFE	18	0.0031940996	0
320	574	BFE	20	0.0032236989	0
320	574	PSI	10	5.932297e-4	0
320	574	PSI	12	6.2438486e-4	0
320	574	PSI	14	6.0778292e-4	0
320	574	PSI	16	6.0080868e-4	0
320	574	PSI	18	5.937098e-4	0
320	574	PSI	20	5.9872248e-4	0
320	575	BFE	10	0.004104649199999999	0
320	575	BFE	12	0.0035078229199999996	0
320	575	BFE	14	0.0037417556999999996	0
320	575	BFE	16	0.0037219693400000003	0
320	575	BFE	18	0.00360677082	0
320	575	BFE	20	0.0035925467	0
320	575	PSI	10	7.946631e-4	0
320	575	PSI	12	7.936263400000001e-4	0
320	575	PSI	14	7.942955599999999e-4	0
320	575	PSI	16	7.8596868e-4	0
320	575	PSI	18	7.585899e-4	0
320	575	PSI	20	7.861128200000001e-4	0
320	576	BFE	10	0.0033583139400000005	0
320	576	BFE	12	0.0034375130800000002	0
320	576	BFE	14	0.0033078571	0
320	576	BFE	16	0.0032270371	0
320	576	BFE	18	0.0032843148600000005	0
320	576	BFE	20	0.0033557033399999998	0
320	576	PSI	10	5.9147726e-4	0
320	576	PSI	12	6.2015628e-4	0
320	576	PSI	14	6.0416418e-4	0
320	576	PSI	16	6.08694e-4	0
320	576	PSI	18	6.2815446e-4	0
320	576	PSI	20	6.0846752e-4	0
320	577	BFE	10	0.00738040442	3
320	577	BFE	12	0.00778837456	3
320	577	BFE	14	0.00742194838	3
320	577	BFE	16	0.0074479575000000004	3
320	577	BFE	18	0.00797108182	3
320	577	BFE	20	0.007344633620000001	3
320	577	PSI	10	0.0019091110000000002	3
320	577	PSI	12	0.00272159726	3
320	577	PSI	14	0.0019250360000000002	3
320	577	PSI	16	0.00199192168	3
320	577	PSI	18	0.0021979837000000004	3
320	577	PSI	20	0.00202156494	3
320	578	BFE	10	0.00440257098	0
320	578	BFE	12	0.00436566614	0
320	578	BFE	14	0.00449698612	0
320	578	BFE	16	0.00436644256	0
320	578	BFE	18	0.0044094536	0
320	578	BFE	20	0.00451294528	0
320	578	PSI	10	0.0013311509	0
320	578	PSI	12	0.0011947255600000001	0
320	578	PSI	14	0.0012161931	0
320	578	PSI	16	0.00121126492	0
320	578	PSI	18	0.00121536128	0
320	578	PSI	20	0.00118200202	0
320	579	BFE	10	0.00462962526	0
320	579	BFE	12	0.00468044394	0
320	579	BFE	14	0.00476876474	0
320	579	BFE	16	0.00483524846	0
320	579	BFE	18	0.00483492074	0
320	579	BFE	20	0.00491855064	0
320	579	PSI	10	0.00138532946	0
320	579	PSI	12	0.00142333202	0
320	579	PSI	14	0.0013466244	0
320	579	PSI	16	0.0015730035999999999	0
320	579	PSI	18	0.00159247514	0
320	579	PSI	20	0.0016679845799999998	0
320	580	BFE	10	0.0033873936200000004	0
320	580	BFE	12	0.0034209627800000004	0
320	580	BFE	14	0.0033692131399999997	0
320	580	BFE	16	0.0034743481800000005	0
320	580	BFE	18	0.00342115226	0
320	580	BFE	20	0.0034085079800000003	0
320	580	PSI	10	6.7219484e-4	0
320	580	PSI	12	6.7863482e-4	0
320	580	PSI	14	6.6997862e-4	0
320	580	PSI	16	6.7191054e-4	0
320	580	PSI	18	6.807598e-4	0
320	580	PSI	20	6.8270706e-4	0
320	581	BFE	10	0.0036130120199999996	0
320	581	BFE	12	0.0036654739999999997	0
320	581	BFE	14	0.00363027884	0
320	581	BFE	16	0.00367425522	0
320	581	BFE	18	0.00599815042	3
320	581	BFE	20	0.007145843420000001	3
320	581	PSI	10	8.623610599999999e-4	0
320	581	PSI	12	8.8539234e-4	0
320	581	PSI	14	8.9093574e-4	0
320	581	PSI	16	8.476362e-4	0
320	581	PSI	18	0.00114899282	3
320	581	PSI	20	0.0015435994999999998	3
320	582	BFE	10	0.009404618520000001	28
320	582	BFE	12	0.00967606398	31
320	582	BFE	14	0.010943654479999999	40
320	582	BFE	16	0.012670671880000001	49
320	582	BFE	18	0.0119073131	56
320	582	BFE	20	0.01219812664	62
320	582	PSI	10	0.0038054194400000004	28
320	582	PSI	12	0.00395036474	31
320	582	PSI	14	0.00446689752	40
320	582	PSI	16	0.005061809039999999	49
320	582	PSI	18	0.0052865085	56
320	582	PSI	20	0.00534254376	62
320	583	BFE	10	0.0029712369	0
320	583	BFE	12	0.0030205742799999996	0
320	583	BFE	14	0.00317526542	0
320	583	BFE	16	0.00311456978	0
320	583	BFE	18	0.0030206881800000003	0
320	583	BFE	20	0.00301419928	0
320	583	PSI	10	4.8012802e-4	0
320	583	PSI	12	4.607677e-4	0
320	583	PSI	14	4.6546951999999997e-4	0
320	583	PSI	16	4.9086272e-4	0
320	583	PSI	18	4.6340036000000007e-4	0
320	583	PSI	20	4.6851376e-4	0
320	584	BFE	10	0.00480814272	0
320	584	BFE	12	0.00471445594	0
320	584	BFE	14	0.00472414518	0
320	584	BFE	16	0.00484914482	0
320	584	BFE	18	0.0050341352199999995	0
320	584	BFE	20	0.00490298504	0
320	584	PSI	10	0.0014108960200000002	0
320	584	PSI	12	0.00138143382	0
320	584	PSI	14	0.00135861546	0
320	584	PSI	16	0.0015925075000000001	0
320	584	PSI	18	0.0016111138599999998	0
320	584	PSI	20	0.0016428010199999999	0
320	585	BFE	10	0.0036506779000000005	0
320	585	BFE	12	0.00378842286	0
320	585	BFE	14	0.00365739552	0
320	585	BFE	16	0.0036394487199999997	0
320	585	BFE	18	0.00363876574	0
320	585	BFE	20	0.0037141405	0
320	585	PSI	10	7.904630200000001e-4	0
320	585	PSI	12	7.847214199999999e-4	0
320	585	PSI	14	7.8420368e-4	0
320	585	PSI	16	9.738541199999999e-4	0
320	585	PSI	18	7.994199000000001e-4	0
320	585	PSI	20	8.28893e-4	0
320	586	BFE	10	0.00368359764	0
320	586	BFE	12	0.0035938846999999997	0
320	586	BFE	14	0.00359146636	0
320	586	BFE	16	0.0042549239599999995	0
320	586	BFE	18	0.00354259416	0
320	586	BFE	20	0.0035492950600000002	0
320	586	PSI	10	7.657890199999999e-4	0
320	586	PSI	12	7.6371922e-4	0
320	586	PSI	14	7.6303792e-4	0
320	586	PSI	16	8.297313399999999e-4	0
320	586	PSI	18	7.3858916e-4	0
320	586	PSI	20	7.804092199999999e-4	0
320	587	BFE	10	0.0035532877	0
320	587	BFE	12	0.00336413334	0
320	587	BFE	14	0.00330446114	0
320	587	BFE	16	0.0033967176000000003	0
320	587	BFE	18	0.0032988865999999998	0
320	587	BFE	20	0.0033191224799999997	0
320	587	PSI	10	6.3610588e-4	0
320	587	PSI	12	6.0704612e-4	0
320	587	PSI	14	5.9934692e-4	0
320	587	PSI	16	5.856702e-4	0
320	587	PSI	18	6.1150796e-4	0
320	587	PSI	20	5.9409438e-4	0
320	588	BFE	10	0.00389713032	0
320	588	BFE	12	0.00464683318	0
320	588	BFE	14	0.00392127626	0
320	588	BFE	16	0.00416040952	0
320	588	BFE	18	0.00537520924	0
320	588	BFE	20	0.00414826714	0
320	588	PSI	10	9.800514e-4	0
320	588	PSI	12	0.0010289544999999998	0
320	588	PSI	14	0.00103458742	0
320	588	PSI	16	0.0010649161399999998	0
320	588	PSI	18	0.00134591372	0
320	588	PSI	20	0.0012701161599999997	0
320	589	BFE	10	0.00333102824	0
320	589	BFE	12	0.0034631447599999996	0
320	589	BFE	14	0.0033524855800000004	0
320	589	BFE	16	0.0032986751	0
320	589	BFE	18	0.00350314926	0
320	589	BFE	20	0.0034419841200000003	0
320	589	PSI	10	6.0466508e-4	0
320	589	PSI	12	7.4842562e-4	0
320	589	PSI	14	5.9439472e-4	0
320	589	PSI	16	5.9057516e-4	0
320	589	PSI	18	5.931869e-4	0
320	589	PSI	20	6.1239174e-4	0
320	590	BFE	10	0.00789236574	10
320	590	BFE	12	0.00894434248	24
320	590	BFE	14	0.01077087696	37
320	590	BFE	16	0.01228267524	50
320	590	BFE	18	0.01222086038	59
320	590	BFE	20	0.012446413880000002	69
320	590	PSI	10	0.00265806302	10
320	590	PSI	12	0.0034359855799999998	24
320	590	PSI	14	0.00409542726	37
320	590	PSI	16	0.00552966638	50
320	590	PSI	18	0.00535484756	59
320	590	PSI	20	0.0056045624	69
320	591	BFE	10	0.00980944464	27
320	591	BFE	12	0.00920717838	29
320	591	BFE	14	0.010589876	34
320	591	BFE	16	0.0121052127	51
320	591	BFE	18	0.01331464758	71
320	591	BFE	20	0.01395056056	89
320	591	PSI	10	0.0038705149600000003	27
320	591	PSI	12	0.0038658512	29
320	591	PSI	14	0.00435335214	34
320	591	PSI	16	0.00534724648	51
320	591	PSI	18	0.00661247414	71
320	591	PSI	20	0.00642502744	89
320	592	BFE	10	0.0033350996199999995	0
320	592	BFE	12	0.00310858978	0
320	592	BFE	14	0.00311573334	0
320	592	BFE	16	0.0033196027000000003	0
320	592	BFE	18	0.0035276010000000004	0
320	592	BFE	20	0.0034567362	0
320	592	PSI	10	5.6494764e-4	0
320	592	PSI	12	5.177516999999999e-4	0
320	592	PSI	14	7.1901226e-4	0
320	592	PSI	16	7.1749462e-4	0
320	592	PSI	18	8.221795799999999e-4	0
320	592	PSI	20	8.4571558e-4	0
320	593	BFE	10	0.0031928982199999996	0
320	593	BFE	12	0.00315638464	0
320	593	BFE	14	0.0031886071799999997	0
320	593	BFE	16	0.00318233818	0
320	593	BFE	18	0.00348279196	0
320	593	BFE	20	0.00575100986	3
320	593	PSI	10	5.4955564e-4	0
320	593	PSI	12	5.7325214e-4	0
320	593	PSI	14	5.5383992e-4	0
320	593	PSI	16	6.1718834e-4	0
320	593	PSI	18	7.6247994e-4	0
320	593	PSI	20	0.00112777552	3
320	594	BFE	10	0.0034847752599999997	0
320	594	BFE	12	0.00353009884	0
320	594	BFE	14	0.00371250184	0
320	594	BFE	16	0.0038167184399999997	0
320	594	BFE	18	0.0060112779399999995	3
320	594	BFE	20	0.00617567906	3
320	594	PSI	10	7.2318458e-4	0
320	594	PSI	12	7.5405582e-4	0
320	594	PSI	14	8.740553e-4	0
320	594	PSI	16	9.4307808e-4	0
320	594	PSI	18	0.0012095763	3
320	594	PSI	20	0.00124197912	3
320	595	BFE	10	0.0028820315200000003	0
320	595	BFE	12	0.00298620836	0
320	595	BFE	14	0.0028784972	0
320	595	BFE	16	0.0033983287199999997	0
320	595	BFE	18	0.0028429577	0
320	595	BFE	20	0.0028624358199999997	0
320	595	PSI	10	4.6530704e-4	0
320	595	PSI	12	3.6833488e-4	0
320	595	PSI	14	3.7439658e-4	0
320	595	PSI	16	3.718629e-4	0
320	595	PSI	18	3.7321776e-4	0
320	595	PSI	20	3.8568584e-4	0
320	596	BFE	10	0.00816371572	3
320	596	BFE	12	0.0061991702	3
320	596	BFE	14	0.00617031632	3
320	596	BFE	16	0.0069578444000000005	3
320	596	BFE	18	0.00631782984	3
320	596	BFE	20	0.006086342539999999	3
320	596	PSI	10	0.0015088969400000002	3
320	596	PSI	12	0.0013534704	3
320	596	PSI	14	0.0013233876400000001	3
320	596	PSI	16	0.00129936224	3
320	596	PSI	18	0.00132087006	3
320	596	PSI	20	0.0013602239000000001	3
320	597	BFE	10	0.0042107627199999996	0
320	597	BFE	12	0.00429275644	0
320	597	BFE	14	0.00672795442	3
320	597	BFE	16	0.006915328399999999	3
320	597	BFE	18	0.00696868474	9
320	597	BFE	20	0.00713274306	9
320	597	PSI	10	0.00135767936	0
320	597	PSI	12	0.0013274663	0
320	597	PSI	14	0.0016529094400000003	3
320	597	PSI	16	0.0016764981999999999	3
320	597	PSI	18	0.0021777174999999998	9
320	597	PSI	20	0.00235293544	9
320	598	BFE	10	0.0036795499	0
320	598	BFE	12	0.0030193703	0
320	598	BFE	14	0.00302052538	0
320	598	BFE	16	0.00309996396	0
320	598	BFE	18	0.00300988826	0
320	598	BFE	20	0.00312483624	0
320	598	PSI	10	7.6060182e-4	0
320	598	PSI	12	5.0522804e-4	0
320	598	PSI	14	4.8742722e-4	0
320	598	PSI	16	5.484506e-4	0
320	598	PSI	18	4.8814482e-4	0
320	598	PSI	20	4.9128588e-4	0
320	599	BFE	10	0.00283449144	0
320	599	BFE	12	0.00308673122	0
320	599	BFE	14	0.00287986762	0
320	599	BFE	16	0.00284941788	0
320	599	BFE	18	0.00277597394	0
320	599	BFE	20	0.00276824966	0
320	599	PSI	10	3.2278883999999996e-4	0
320	599	PSI	12	3.4901438e-4	0
320	599	PSI	14	3.2992842e-4	0
320	599	PSI	16	3.3213892e-4	0
320	599	PSI	18	3.2077988e-4	0
320	599	PSI	20	3.1944540000000004e-4	0
320	600	BFE	10	0.00301427336	0
320	600	BFE	12	0.00302839686	0
320	600	BFE	14	0.00308306516	0
320	600	BFE	16	0.00291731114	0
320	600	BFE	18	0.0029604946	0
320	600	BFE	20	0.00289444748	0
320	600	PSI	10	4.177359e-4	0
320	600	PSI	12	4.4749663999999996e-4	0
320	600	PSI	14	4.4045415999999997e-4	0
320	600	PSI	16	4.1843114000000007e-4	0
320	600	PSI	18	4.3189439999999997e-4	0
320	600	PSI	20	4.2823938e-4	0
320	601	BFE	10	0.00444479062	0
320	601	BFE	12	0.00772134858	5
320	601	BFE	14	0.00759187354	13
320	601	BFE	16	0.00797980866	18
320	601	BFE	18	0.00929298732	26
320	601	BFE	20	0.0098830058	34
320	601	PSI	10	0.00137762312	0
320	601	PSI	12	0.0025845270600000003	5
320	601	PSI	14	0.00254943106	13
320	601	PSI	16	0.00329634786	18
320	601	PSI	18	0.0035049022399999998	26
320	601	PSI	20	0.00378504484	34
320	602	BFE	10	0.0074402845600000005	9
320	602	BFE	12	0.00734590676	11
320	602	BFE	14	0.007043101960000001	11
320	602	BFE	16	0.0082566099	21
320	602	BFE	18	0.00843410198	27
320	602	BFE	20	0.00917171246	30
320	602	PSI	10	0.0021769461	9
320	602	PSI	12	0.0023201195	11
320	602	PSI	14	0.00233731404	11
320	602	PSI	16	0.00312222654	21
320	602	PSI	18	0.00323608384	27
320	602	PSI	20	0.003502502	30
320	603	BFE	10	0.0037579462799999996	0
320	603	BFE	12	0.0036864728	0
320	603	BFE	14	0.00378824448	0
320	603	BFE	16	0.00374060914	0
320	603	BFE	18	0.00378243136	0
320	603	BFE	20	0.0037485846599999996	0
320	603	PSI	10	8.301612599999999e-4	0
320	603	PSI	12	8.276339799999999e-4	0
320	603	PSI	14	8.4626006e-4	0
320	603	PSI	16	8.583411799999999e-4	0
320	603	PSI	18	8.487616200000001e-4	0
320	603	PSI	20	8.363294e-4	0
320	604	BFE	10	0.0029448170999999998	0
320	604	BFE	12	0.00291487814	0
320	604	BFE	14	0.00302986664	0
320	604	BFE	16	0.00294007206	0
320	604	BFE	18	0.0030228197999999998	0
320	604	BFE	20	0.00308790164	0
320	604	PSI	10	4.0982312e-4	0
320	604	PSI	12	4.0923486e-4	0
320	604	PSI	14	5.03099e-4	0
320	604	PSI	16	4.2880504e-4	0
320	604	PSI	18	4.2253973999999996e-4	0
320	604	PSI	20	4.2934320000000007e-4	0
320	605	BFE	10	0.008534445259999999	8
320	605	BFE	12	0.00788788518	11
320	605	BFE	14	0.0083873719	11
320	605	BFE	16	0.00815855132	15
320	605	BFE	18	0.00905305292	15
320	605	BFE	20	0.009532884920000002	20
320	605	PSI	10	0.0025344962000000003	8
320	605	PSI	12	0.0028545135799999998	11
320	605	PSI	14	0.0030466022200000002	11
320	605	PSI	16	0.0030519937400000003	15
320	605	PSI	18	0.00309036726	15
320	605	PSI	20	0.0034284997999999996	20
320	606	BFE	10	0.0032708719999999998	0
320	606	BFE	12	0.0032734919600000004	0
320	606	BFE	14	0.0032999261000000004	0
320	606	BFE	16	0.00322984574	0
320	606	BFE	18	0.0033167688	0
320	606	BFE	20	0.0032321115599999997	0
320	606	PSI	10	6.2828226e-4	0
320	606	PSI	12	6.1659024e-4	0
320	606	PSI	14	5.8268952e-4	0
320	606	PSI	16	5.9460516e-4	0
320	606	PSI	18	6.8548114e-4	0
320	606	PSI	20	5.923024e-4	0
320	607	BFE	10	0.0031060148799999998	0
320	607	BFE	12	0.0030752693599999997	0
320	607	BFE	14	0.00303963908	0
320	607	BFE	16	0.00318629184	0
320	607	BFE	18	0.00310315792	0
320	607	BFE	20	0.0034266533799999998	0
320	607	PSI	10	5.0015836e-4	0
320	607	PSI	12	4.8744749999999996e-4	0
320	607	PSI	14	4.6906378000000006e-4	0
320	607	PSI	16	5.2365058e-4	0
320	607	PSI	18	4.7539926000000004e-4	0
320	607	PSI	20	5.8120226e-4	0
320	608	BFE	10	0.009407855779999998	33
320	608	BFE	12	0.010645442540000001	42
320	608	BFE	14	0.01078667942	55
320	608	BFE	16	0.012502191599999999	67
320	608	BFE	18	0.013498193359999999	83
320	608	BFE	20	0.015568073960000001	107
320	608	PSI	10	0.00377710266	33
320	608	PSI	12	0.00452793156	42
320	608	PSI	14	0.005001352860000001	55
320	608	PSI	16	0.0063177471600000005	67
320	608	PSI	18	0.006164624620000001	83
320	608	PSI	20	0.00671986932	107
320	609	BFE	10	0.00594534746	3
320	609	BFE	12	0.00581022508	3
320	609	BFE	14	0.0065644382799999994	3
320	609	BFE	16	0.00604545864	6
320	609	BFE	18	0.006068367	6
320	609	BFE	20	0.006007968420000001	6
320	609	PSI	10	0.0010989095400000001	3
320	609	PSI	12	0.00109659626	3
320	609	PSI	14	0.0011499589400000001	3
320	609	PSI	16	0.0015290021999999999	6
320	609	PSI	18	0.0015814910000000002	6
320	609	PSI	20	0.00163905978	6
320	610	BFE	10	0.00281396724	0
320	610	BFE	12	0.0028078065999999997	0
320	610	BFE	14	0.0028505401200000003	0
320	610	BFE	16	0.0028847214800000005	0
320	610	BFE	18	0.00286124088	0
320	610	BFE	20	0.00283424102	0
320	610	PSI	10	3.4595412e-4	0
320	610	PSI	12	3.4516524e-4	0
320	610	PSI	14	3.5042976000000003e-4	0
320	610	PSI	16	3.6216324e-4	0
320	610	PSI	18	3.4833524e-4	0
320	610	PSI	20	3.4092475999999994e-4	0
320	611	BFE	10	0.0028582018	0
320	611	BFE	12	0.00300120718	0
320	611	BFE	14	0.00290956334	0
320	611	BFE	16	0.00292956856	0
320	611	BFE	18	0.0028221071	0
320	611	BFE	20	0.00281725582	0
320	611	PSI	10	3.557153e-4	0
320	611	PSI	12	3.4509937999999997e-4	0
320	611	PSI	14	3.4981971999999996e-4	0
320	611	PSI	16	3.4507152e-4	0
320	611	PSI	18	3.4744572e-4	0
320	611	PSI	20	3.5627162000000003e-4	0
320	612	BFE	10	0.00401243868	0
320	612	BFE	12	0.004216095479999999	0
320	612	BFE	14	0.00441833784	0
320	612	BFE	16	0.00696185156	6
320	612	BFE	18	0.007385891760000001	9
320	612	BFE	20	0.00792201242	18
320	612	PSI	10	0.00105988994	0
320	612	PSI	12	0.0013190275	0
320	612	PSI	14	0.0015383259600000002	0
320	612	PSI	16	0.0020180418800000003	6
320	612	PSI	18	0.00244703322	9
320	612	PSI	20	0.00294100652	18
320	613	BFE	10	0.008378412	8
320	613	BFE	12	0.00916919322	9
320	613	BFE	14	0.00944434088	18
320	613	BFE	16	0.00953937936	24
320	613	BFE	18	0.00974955954	24
320	613	BFE	20	0.009956793359999999	32
320	613	PSI	10	0.0029642850199999996	8
320	613	PSI	12	0.00287269562	9
320	613	PSI	14	0.0032785402	18
320	613	PSI	16	0.00358230524	24
320	613	PSI	18	0.0038882145	24
320	613	PSI	20	0.00414905098	32
320	614	BFE	10	0.00326136198	0
320	614	BFE	12	0.0054233955799999995	3
320	614	BFE	14	0.00587946492	3
320	614	BFE	16	0.0056446336	3
320	614	BFE	18	0.00585382414	3
320	614	BFE	20	0.00578237314	3
320	614	PSI	10	6.4731686e-4	0
320	614	PSI	12	8.054498799999999e-4	3
320	614	PSI	14	0.0011180811199999999	3
320	614	PSI	16	0.00110159986	3
320	614	PSI	18	0.00107745274	3
320	614	PSI	20	0.00114055086	3
320	615	BFE	10	0.0028219721599999996	0
320	615	BFE	12	0.00280717736	0
320	615	BFE	14	0.0029623973599999997	0
320	615	BFE	16	0.00284298302	0
320	615	BFE	18	0.0029034523	0
